payment_id,natural_recovery_probability,retry_success_probability,nudge_success_probability,escalation_success_probability,net_value_wait,net_value_retry,net_value_nudge,net_value_escalate,incremental_value_retry,incremental_value_nudge,incremental_value_escalate,best_action
pay_005296_a2,0.1009,0.2686,0.2221,0.2839,50.35,129.06,95.84,-108.31,78.71,45.49,-158.66,RETRY
pay_005297_a1,0.1945,0.3179,0.3295,0.3447,97.05,153.62,149.41,-77.97,56.57,52.37,-175.02,RETRY
pay_005298_a2,0.1295,0.2592,0.2516,0.2857,64.63,124.36,110.53,-107.45,59.73,45.91,-172.08,RETRY
pay_005299_a3,0.0446,0.1765,0.1533,0.1676,22.24,83.08,61.52,-166.36,60.84,39.28,-188.61,RETRY
pay_005300_a4,0.01,0.0687,0.0712,0.0957,4.99,29.3,20.5,-202.23,24.31,15.51,-207.22,RETRY
pay_005301_a1,0.2374,0.3901,0.3628,0.3688,118.45,189.68,166.02,-65.97,71.23,47.56,-184.43,RETRY
pay_005302_a2,0.1623,0.2865,0.313,0.2968,80.99,137.96,141.17,-101.92,56.97,60.18,-182.91,NUDGE
pay_005303_a3,0.1382,0.2892,0.2908,0.2488,68.97,139.29,130.09,-125.87,70.32,61.12,-194.84,RETRY
pay_005304_a4,0.0401,0.1815,0.1509,0.1307,20.01,85.57,60.3,-184.78,65.56,40.29,-204.79,RETRY
pay_005305_a1,0.01,0.0566,0.01,0.01,29.99,164.86,14.99,-220.01,134.87,-15.0,-250.0,RETRY
pay_005306_a2,0.01,0.01,0.01,0.01,29.99,24.99,14.99,-220.01,-5.0,-15.0,-250.0,WAIT
pay_005307_a3,0.01,0.01,0.01,0.01,29.99,24.99,14.99,-220.01,-5.0,-15.0,-250.0,WAIT
pay_005308_a1,0.01,0.1107,0.01,0.0795,29.99,327.1,14.99,-11.69,297.11,-15.0,-41.68,RETRY
pay_005309_a1,0.0959,0.2206,0.1178,0.1407,287.55,656.61,338.24,171.91,369.06,50.69,-115.65,RETRY
pay_005310_a2,0.0286,0.1204,0.077,0.0748,85.64,356.15,216.0,-25.75,270.51,130.35,-111.4,RETRY
pay_005311_a3,0.01,0.0535,0.01,0.01,29.99,155.36,14.99,-220.01,125.37,-15.0,-250.0,RETRY
pay_005312_a4,0.01,0.01,0.01,0.01,29.99,24.99,14.99,-220.01,-5.0,-15.0,-250.0,WAIT
pay_005313_a1,0.01,0.0585,0.01,0.01,29.99,170.4,14.99,-220.01,140.41,-15.0,-250.0,RETRY
pay_005314_a1,0.01,0.0133,0.01,0.01,29.99,35.0,14.99,-220.01,5.01,-15.0,-250.0,RETRY
pay_005315_a2,0.01,0.01,0.01,0.01,29.99,24.99,14.99,-220.01,-5.0,-15.0,-250.0,WAIT
pay_005316_a3,0.01,0.01,0.01,0.01,29.99,24.99,14.99,-220.01,-5.0,-15.0,-250.0,WAIT
pay_005317_a1,0.01,0.01,0.01,0.01,29.99,24.99,14.99,-220.01,-5.0,-15.0,-250.0,WAIT
pay_005318_a1,0.01,0.0886,0.0179,0.0408,29.99,260.72,38.69,-127.73,230.73,8.7,-157.72,RETRY
pay_005319_a1,0.8527,0.8657,0.8555,0.82,1704.45,1725.55,1695.12,1389.14,21.1,-9.33,-315.31,RETRY
pay_005320_a2,0.8074,0.8214,0.8048,0.7562,1614.06,1637.06,1593.81,1261.67,23.01,-20.24,-352.38,RETRY
pay_005321_a1,0.6101,0.5462,0.6525,0.5989,1219.64,1086.94,1289.32,947.14,-132.7,69.68,-272.5,NUDGE
pay_005322_a1,0.801,0.7096,0.8176,0.8122,1200.68,1058.68,1210.51,967.44,-141.99,9.83,-233.23,NUDGE
pay_005323_a1,0.8046,0.6624,0.8614,0.7951,1206.02,987.93,1276.3,941.93,-218.1,70.27,-264.09,NUDGE
pay_005324_a1,0.7524,0.6417,0.8172,0.7067,1127.78,956.84,1209.95,809.38,-170.94,82.16,-318.4,NUDGE
pay_005325_a2,0.7442,0.6622,0.7736,0.7129,1115.52,987.7,1144.56,818.59,-127.82,29.04,-296.93,NUDGE
pay_005326_a1,0.7529,0.6387,0.8308,0.7518,1128.58,952.46,1230.34,876.88,-176.13,101.76,-251.71,NUDGE
pay_005327_a1,0.1831,0.3112,0.5922,0.0734,91.35,150.29,280.5,-213.36,58.94,189.16,-304.7,NUDGE
pay_005328_a2,0.142,0.2775,0.4696,0.0784,70.86,133.49,219.33,-210.87,62.63,148.47,-281.73,NUDGE
pay_005329_a3,0.0715,0.2361,0.4374,0.01,35.7,112.83,203.27,-245.01,77.13,167.57,-280.71,NUDGE
pay_005330_a4,0.01,0.1098,0.35,0.01,4.99,49.78,159.67,-245.01,44.79,154.68,-250.0,NUDGE
pay_005331_a1,0.2238,0.3527,0.5881,0.1267,111.66,171.0,278.46,-186.77,59.34,166.8,-298.43,NUDGE
pay_005332_a1,0.2943,0.4283,0.6842,0.2385,146.84,208.74,326.43,-130.98,61.9,179.59,-277.83,NUDGE
pay_005333_a2,0.217,0.4191,0.5913,0.1495,108.29,204.15,280.06,-175.39,95.86,171.77,-283.68,NUDGE
pay_005334_a3,0.2101,0.3728,0.5616,0.1016,104.85,181.02,265.23,-199.28,76.17,160.38,-304.13,NUDGE
pay_005335_a4,0.0259,0.2217,0.399,0.01,12.94,105.63,184.12,-245.01,92.7,171.19,-257.95,NUDGE
pay_005336_a1,0.3125,0.4546,0.6911,0.2103,155.92,221.83,329.87,-145.08,65.9,173.94,-301.0,NUDGE
pay_005337_a2,0.2437,0.4135,0.5936,0.2292,121.6,201.34,281.22,-135.62,79.74,159.62,-257.22,NUDGE
pay_005338_a3,0.1528,0.3183,0.5213,0.1081,76.26,153.85,245.12,-196.05,77.59,168.85,-272.31,NUDGE
pay_005339_a4,0.0952,0.2293,0.4824,0.01,47.52,109.41,225.69,-245.01,61.89,178.18,-292.53,NUDGE
pay_005340_a1,0.2582,0.3856,0.6129,0.1661,128.85,187.4,290.82,-167.14,58.55,161.97,-295.99,NUDGE
pay_005341_a1,0.0517,0.1792,0.4515,0.0224,25.79,84.41,210.28,-238.83,58.62,184.49,-264.61,NUDGE
pay_005342_a2,0.01,0.1627,0.3611,0.01,4.99,76.19,165.2,-245.01,71.2,160.21,-250.0,NUDGE
pay_005343_a3,0.01,0.109,0.2639,0.01,4.99,49.37,116.7,-245.01,44.38,111.71,-250.0,NUDGE
pay_005344_a4,0.01,0.0146,0.2625,0.01,4.99,2.26,116.01,-245.01,-2.73,111.02,-250.0,NUDGE
pay_005345_a1,0.1166,0.2344,0.6136,0.0845,93.17,182.3,475.23,-182.47,89.13,382.05,-275.64,NUDGE
pay_005346_a1,0.1506,0.2806,0.6334,0.0941,120.32,219.2,491.05,-174.85,98.88,370.73,-295.17,NUDGE
pay_005347_a2,0.01,0.1547,0.4776,0.01,7.99,118.63,366.58,-242.01,110.64,358.59,-250.0,NUDGE
pay_005348_a3,0.01,0.1359,0.4218,0.01,7.99,103.56,322.02,-242.01,95.57,314.03,-250.0,NUDGE
pay_005349_a4,0.01,0.0422,0.3751,0.01,7.99,28.73,284.71,-242.01,20.74,276.72,-250.0,NUDGE
pay_005350_a1,0.1006,0.2221,0.6023,0.0302,80.37,172.45,466.2,-225.83,92.08,385.83,-306.2,NUDGE
pay_005351_a2,0.0148,0.1411,0.5075,0.01,11.86,107.78,390.51,-242.01,95.91,378.65,-253.87,NUDGE
pay_005352_a3,0.01,0.0813,0.4044,0.01,7.99,59.99,308.09,-242.01,52.0,300.1,-250.0,NUDGE
pay_005353_a4,0.01,0.0318,0.3746,0.01,7.99,20.42,284.34,-242.01,12.43,276.35,-250.0,NUDGE
pay_005354_a1,0.01,0.1196,0.48,0.01,7.99,90.54,368.53,-242.01,82.55,360.54,-250.0,NUDGE
pay_005355_a1,0.0603,0.1753,0.5409,0.01,48.2,135.04,417.16,-242.01,86.84,368.96,-290.21,NUDGE
pay_005356_a2,0.01,0.1324,0.4481,0.01,7.99,100.77,343.05,-242.01,92.78,335.06,-250.0,NUDGE
pay_005357_a3,0.01,0.0637,0.4209,0.01,7.99,45.88,321.27,-242.01,37.89,313.28,-250.0,NUDGE
pay_005358_a1,0.01,0.0729,0.4354,0.01,7.99,53.22,332.91,-242.01,45.23,324.92,-250.0,NUDGE
pay_005359_a2,0.01,0.01,0.3758,0.01,7.99,2.99,285.24,-242.01,-5.0,277.25,-250.0,NUDGE
pay_005360_a1,0.01,0.0595,0.4183,0.01,7.99,42.51,319.23,-242.01,34.52,311.24,-250.0,NUDGE
pay_005361_a2,0.01,0.0292,0.3697,0.01,7.99,18.32,280.36,-242.01,10.33,272.37,-250.0,NUDGE
pay_005362_a3,0.01,0.01,0.3515,0.01,7.99,2.99,265.87,-242.01,-5.0,257.88,-250.0,NUDGE
pay_005363_a1,0.3352,0.3886,0.4054,0.4603,334.9,383.19,389.97,209.88,48.29,55.07,-125.02,NUDGE
pay_005364_a1,0.4778,0.6636,0.5617,0.416,716.17,989.67,827.01,373.63,273.5,110.84,-342.55,RETRY
pay_005365_a1,0.3659,0.4951,0.4929,0.3189,548.49,737.09,723.83,228.08,188.6,175.34,-320.41,RETRY
pay_005366_a2,0.2875,0.4228,0.4088,0.2284,430.95,628.82,597.83,92.33,197.87,166.88,-338.62,RETRY
pay_005367_a3,0.2127,0.3457,0.301,0.2018,318.83,513.15,436.23,52.55,194.32,117.4,-266.28,RETRY
pay_005368_a4,0.1544,0.2859,0.24,0.0881,231.41,423.52,344.81,-118.0,192.11,113.4,-349.41,RETRY
pay_005369_a1,0.3092,0.4591,0.3871,0.245,463.46,683.24,565.27,117.3,219.78,101.8,-346.17,RETRY
pay_005370_a2,0.2687,0.4226,0.3365,0.2085,402.71,628.52,489.48,62.56,225.8,86.77,-340.16,RETRY
pay_005371_a3,0.218,0.3401,0.3224,0.1539,326.8,504.84,468.26,-19.36,178.04,141.46,-346.16,RETRY
pay_005372_a4,0.1054,0.2946,0.1652,0.041,158.0,436.66,232.56,-188.54,278.66,74.56,-346.54,RETRY
pay_005373_a1,0.3052,0.4501,0.3532,0.2935,457.49,669.65,514.41,190.01,212.16,56.92,-267.48,RETRY
pay_005374_a1,0.2661,0.3819,0.3779,0.2168,398.92,567.51,551.49,75.04,168.58,152.57,-323.88,RETRY
pay_005375_a1,0.4119,0.5712,0.4912,0.3545,2058.91,2850.48,2440.43,1521.91,791.58,381.52,-537.0,RETRY
pay_005376_a1,0.3693,0.5279,0.4402,0.3399,1846.35,2633.73,2185.75,1448.94,787.38,339.4,-397.42,RETRY
pay_005377_a1,0.3218,0.4649,0.4288,0.2659,1608.75,2318.9,2128.32,1079.01,710.15,519.57,-529.74,RETRY
pay_005378_a1,0.4073,0.5527,0.4696,0.3493,2035.85,2757.7,2332.62,1496.3,721.85,296.77,-539.55,RETRY
pay_005379_a2,0.3276,0.4847,0.4463,0.2869,1637.44,2418.01,2215.88,1184.22,780.57,578.44,-453.22,RETRY
pay_005380_a3,0.2521,0.4356,0.3616,0.1799,1260.16,2172.79,1792.53,649.1,912.63,532.37,-611.06,RETRY
pay_005381_a4,0.2186,0.3633,0.3067,0.1697,1092.78,1811.11,1518.31,598.39,718.32,425.53,-494.4,RETRY
pay_005382_a1,0.2512,0.385,0.3481,0.1742,1255.75,1919.69,1724.98,620.82,663.94,469.23,-634.93,RETRY
pay_005383_a2,0.215,0.365,0.2604,0.1388,1074.88,1819.42,1286.68,443.73,744.54,211.8,-631.15,RETRY
pay_005384_a1,0.1823,0.6153,0.2691,0.0295,90.99,302.06,119.27,-235.26,211.07,28.28,-326.24,RETRY
pay_005385_a1,0.151,0.5548,0.2399,0.0519,75.33,271.82,104.73,-224.08,196.49,29.4,-299.41,RETRY
pay_005386_a2,0.0548,0.5012,0.1409,0.01,27.36,245.08,55.32,-245.01,217.72,27.96,-272.37,RETRY
pay_005387_a3,0.0308,0.4245,0.1211,0.01,15.37,206.85,45.42,-245.01,191.48,30.05,-260.38,RETRY
pay_005388_a1,0.1505,0.5527,0.2289,0.0329,75.08,270.79,99.22,-233.61,195.71,24.14,-308.68,RETRY
pay_005389_a1,0.0206,0.4304,0.1062,0.01,10.28,209.75,38.02,-245.01,199.47,27.73,-255.29,RETRY
pay_005390_a2,0.01,0.4049,0.0758,0.01,4.99,197.05,22.84,-245.01,192.06,17.85,-250.0,RETRY
pay_005391_a3,0.01,0.3254,0.01,0.01,4.99,157.35,-10.01,-245.01,152.36,-15.0,-250.0,RETRY
pay_005392_a1,0.0557,0.4971,0.153,0.01,27.81,243.03,61.34,-245.01,215.22,33.53,-272.82,RETRY
pay_005393_a2,0.01,0.4432,0.1037,0.01,4.99,216.18,36.72,-245.01,211.19,31.73,-250.0,RETRY
pay_005394_a3,0.01,0.3453,0.01,0.01,4.99,167.28,-10.01,-245.01,162.29,-15.0,-250.0,RETRY
pay_005395_a4,0.01,0.3022,0.01,0.01,4.99,145.82,-10.01,-245.01,140.83,-15.0,-250.0,RETRY
pay_005396_a1,0.1407,0.5391,0.2661,0.01,70.2,264.01,117.78,-245.01,193.81,47.58,-315.21,RETRY
pay_005397_a1,0.0399,0.4937,0.1205,0.01,19.91,241.36,45.12,-245.01,221.45,25.21,-264.92,RETRY
pay_005398_a2,0.01,0.4233,0.065,0.01,4.99,206.25,17.45,-245.01,201.26,12.46,-250.0,RETRY
pay_005399_a3,0.01,0.3155,0.01,0.01,4.99,152.41,-10.01,-245.01,147.42,-15.0,-250.0,RETRY
pay_005400_a4,0.01,0.2466,0.01,0.01,4.99,118.07,-10.01,-245.01,113.08,-15.0,-250.0,RETRY
pay_005401_a1,0.0899,0.1178,0.0835,0.2449,89.84,112.63,68.45,-5.37,22.8,-21.39,-95.21,RETRY
pay_005402_a1,0.069,0.1362,0.0483,0.2107,68.9,131.04,33.26,-39.48,62.14,-35.64,-108.38,RETRY
pay_005403_a2,0.012,0.0855,0.01,0.1925,12.02,80.43,-5.01,-57.66,68.42,-17.03,-69.68,RETRY
pay_005404_a3,0.01,0.0433,0.01,0.1649,9.99,38.29,-5.01,-85.25,28.3,-15.0,-95.24,RETRY
pay_005405_a4,0.01,0.01,0.01,0.0491,9.99,4.99,-5.01,-200.94,-5.0,-15.0,-210.93,WAIT
pay_005406_a1,0.01,0.01,0.01,0.0489,9.99,4.99,-5.01,-201.17,-5.0,-15.0,-211.16,WAIT
pay_005407_a2,0.01,0.01,0.01,0.0687,9.99,4.99,-5.01,-181.4,-5.0,-15.0,-191.39,WAIT
pay_005408_a1,0.0509,0.111,0.01,0.2043,50.85,105.9,-5.01,-45.95,55.05,-55.86,-96.8,RETRY
pay_005409_a2,0.01,0.0471,0.01,0.1292,9.99,42.03,-5.01,-120.91,32.04,-15.0,-130.9,RETRY
pay_005410_a3,0.01,0.01,0.01,0.0927,9.99,4.99,-5.01,-157.38,-5.0,-15.0,-167.37,WAIT
pay_005411_a4,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_005412_a1,0.01,0.0167,0.01,0.1189,9.99,11.71,-5.01,-131.17,1.72,-15.0,-141.16,RETRY
pay_005413_a2,0.01,0.01,0.01,0.1046,9.99,4.99,-5.01,-145.5,-5.0,-15.0,-155.49,WAIT
pay_005414_a1,0.0346,0.0975,0.01,0.1878,34.6,92.4,-5.01,-62.35,57.8,-39.61,-96.94,RETRY
pay_005415_a1,0.0251,0.0738,0.01,0.2142,25.09,68.75,-5.01,-35.98,43.66,-30.1,-61.07,RETRY
pay_005416_a2,0.01,0.0399,0.01,0.1359,9.99,34.9,-5.01,-114.23,24.91,-15.0,-124.22,RETRY
pay_005417_a1,0.069,0.2541,0.1046,0.0757,137.87,502.97,194.01,-98.74,365.1,56.14,-236.61,RETRY
pay_005418_a2,0.01,0.2116,0.0881,0.0458,19.99,418.0,161.03,-158.4,398.01,141.04,-178.39,RETRY
pay_005419_a1,0.0532,0.2368,0.1015,0.0791,106.31,468.37,187.9,-91.89,362.06,81.59,-198.2,RETRY
pay_005420_a2,0.01,0.1508,0.0613,0.01,19.99,296.36,107.59,-230.01,276.37,87.6,-250.0,RETRY
pay_005421_a3,0.01,0.1168,0.01,0.01,19.99,228.52,4.99,-230.01,208.53,-15.0,-250.0,RETRY
pay_005422_a4,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_005423_a1,0.01,0.105,0.01,0.01,19.99,204.92,4.99,-230.01,184.93,-15.0,-250.0,RETRY
pay_005424_a2,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_005425_a3,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_005426_a4,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_005427_a1,0.01,0.1001,0.01,0.01,19.99,195.0,4.99,-230.01,175.01,-15.0,-250.0,RETRY
pay_005428_a1,0.1029,0.3206,0.1568,0.168,205.75,635.95,298.52,85.88,430.21,92.77,-119.87,RETRY
pay_005429_a2,0.0241,0.1813,0.0908,0.0502,48.27,357.42,166.46,-149.61,309.15,118.19,-197.87,RETRY
pay_005430_a1,0.032,0.2048,0.0784,0.0791,64.07,404.45,141.72,-91.84,340.39,77.65,-155.91,RETRY
pay_005431_a2,0.0346,0.2272,0.1048,0.0537,69.19,449.11,194.54,-142.74,379.93,125.35,-211.93,RETRY
pay_005432_a3,0.01,0.1223,0.01,0.01,19.99,239.55,4.99,-230.01,219.56,-15.0,-250.0,RETRY
pay_005433_a1,0.01,0.0667,0.01,0.01,19.99,128.34,4.99,-230.01,108.35,-15.0,-250.0,RETRY
pay_005434_a2,0.01,0.0182,0.01,0.01,19.99,31.34,4.99,-230.01,11.35,-15.0,-250.0,RETRY
pay_005435_a3,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_005436_a4,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_005437_a1,0.01,0.058,0.01,0.01,19.99,110.9,4.99,-230.01,90.91,-15.0,-250.0,RETRY
pay_005438_a2,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_005439_a3,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_005440_a4,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_005441_a1,0.01,0.1481,0.01,0.01,19.99,291.09,4.99,-230.01,271.1,-15.0,-250.0,RETRY
pay_005442_a1,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_005443_a2,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_005444_a1,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_005445_a1,0.01,0.0126,0.01,0.01,19.99,20.16,4.99,-230.01,0.17,-15.0,-250.0,RETRY
pay_005446_a1,0.01,0.0952,0.0272,0.01,49.99,470.95,120.86,-200.01,420.96,70.87,-250.0,RETRY
pay_005447_a2,0.01,0.0643,0.01,0.01,49.99,316.19,34.99,-200.01,266.2,-15.0,-250.0,RETRY
pay_005448_a3,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_005449_a4,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_005450_a1,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_005451_a1,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_005452_a1,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_005453_a1,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_005454_a2,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_005455_a3,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_005456_a4,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_005457_a1,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_005458_a2,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_005459_a1,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_005460_a1,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_005461_a1,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_005462_a1,0.1007,0.1568,0.6623,0.01,100.63,151.68,646.6,-240.01,51.04,545.97,-340.64,NUDGE
pay_005463_a2,0.0295,0.1053,0.5769,0.01,29.43,100.19,561.36,-240.01,70.77,531.93,-269.44,NUDGE
pay_005464_a1,0.1688,0.2499,0.7152,0.0555,168.65,244.63,699.46,-194.58,75.98,530.8,-363.23,NUDGE
pay_005465_a1,0.131,0.2123,0.6569,0.036,130.86,207.13,641.22,-214.04,76.27,510.36,-344.9,NUDGE
pay_005466_a1,0.01,0.0112,0.4988,0.01,9.99,6.18,483.3,-240.01,-3.81,473.31,-250.0,NUDGE
pay_005467_a1,0.01,0.01,0.4681,0.01,9.99,4.99,452.58,-240.01,-5.0,442.59,-250.0,NUDGE
pay_005468_a2,0.01,0.01,0.4251,0.01,9.99,4.99,409.68,-240.01,-5.0,399.69,-250.0,NUDGE
pay_005469_a3,0.01,0.01,0.3255,0.01,9.99,4.99,310.13,-240.01,-5.0,300.14,-250.0,NUDGE
pay_005470_a4,0.01,0.01,0.27,0.01,9.99,4.99,254.73,-240.01,-5.0,244.74,-250.0,NUDGE
pay_005471_a1,0.01,0.0163,0.473,0.01,9.99,11.29,457.53,-240.01,1.3,447.54,-250.0,NUDGE
pay_005472_a2,0.01,0.01,0.3819,0.01,9.99,4.99,366.5,-240.01,-5.0,356.51,-250.0,NUDGE
pay_005473_a3,0.01,0.01,0.3839,0.01,9.99,4.99,368.56,-240.01,-5.0,358.57,-250.0,NUDGE
pay_005474_a4,0.01,0.01,0.2882,0.01,9.99,4.99,272.88,-240.01,-5.0,262.89,-250.0,NUDGE
pay_005475_a1,0.9861,0.9445,0.9583,0.99,1478.15,1410.83,1421.56,1234.01,-67.33,-56.59,-244.14,WAIT
pay_005476_a2,0.9745,0.9619,0.909,0.99,1460.75,1436.95,1347.61,1234.01,-23.79,-113.14,-226.74,WAIT
pay_005477_a1,0.01,0.1132,0.0983,0.0371,19.99,221.2,181.46,-175.83,201.21,161.47,-195.82,RETRY
pay_005478_a1,0.088,0.2487,0.1944,0.1477,176.0,492.18,373.54,45.24,316.18,197.54,-130.76,RETRY
pay_005479_a1,0.0141,0.2053,0.1255,0.0894,28.23,405.47,235.84,-71.2,377.24,207.61,-99.43,RETRY
pay_005480_a2,0.01,0.0375,0.0156,0.01,19.99,69.94,16.11,-230.01,49.95,-3.88,-250.0,RETRY
pay_005481_a3,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_005482_a4,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_005483_a1,0.01,0.0966,0.0424,0.01,19.99,188.17,69.79,-230.01,168.18,49.8,-250.0,RETRY
pay_005484_a2,0.01,0.0381,0.0153,0.01,19.99,71.26,15.66,-230.01,51.27,-4.33,-250.0,RETRY
pay_005485_a3,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_005486_a1,0.01,0.1363,0.0987,0.01,19.99,267.37,182.26,-230.01,247.38,162.27,-250.0,RETRY
pay_005487_a1,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_005488_a2,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_005489_a3,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_005490_a1,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_005491_a2,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_005492_a3,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_005493_a4,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_005494_a1,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_005495_a1,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_005496_a2,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_005497_a1,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_005498_a1,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_005499_a2,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_005500_a1,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_005501_a2,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_005502_a3,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_005503_a4,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_005504_a1,0.1687,0.2783,0.3725,0.1417,84.19,133.87,170.86,-179.28,49.68,86.67,-263.47,NUDGE
pay_005505_a1,0.2336,0.3658,0.4232,0.2144,116.57,177.53,196.15,-143.01,60.97,79.59,-259.58,NUDGE
pay_005506_a2,0.2037,0.3038,0.3828,0.1541,101.64,146.58,176.04,-173.1,44.94,74.4,-274.74,NUDGE
pay_005507_a1,0.1588,0.2534,0.3999,0.1338,79.26,121.46,184.54,-183.21,42.2,105.27,-262.48,NUDGE
pay_005508_a2,0.093,0.1972,0.3205,0.0903,46.4,93.42,144.91,-204.95,47.02,98.5,-251.35,NUDGE
pay_005509_a3,0.0381,0.1621,0.259,0.0228,19.01,75.89,114.25,-238.64,56.88,95.25,-257.65,NUDGE
pay_005510_a1,0.3005,0.4414,0.524,0.2661,149.94,215.26,246.48,-117.21,65.32,96.54,-267.16,NUDGE
pay_005511_a2,0.2208,0.3105,0.4355,0.1987,110.17,149.96,202.31,-150.87,39.79,92.15,-261.03,NUDGE
pay_005512_a3,0.1575,0.2832,0.3597,0.1164,78.59,136.3,164.51,-191.94,57.71,85.91,-270.53,NUDGE
pay_005513_a4,0.1117,0.2205,0.3208,0.1005,55.73,105.03,145.07,-199.83,49.3,89.34,-255.56,NUDGE
pay_005514_a1,0.0776,0.2616,0.1605,0.1349,232.79,779.6,466.48,154.66,546.81,233.68,-78.13,RETRY
