payment_id,natural_recovery_probability,retry_success_probability,nudge_success_probability,escalation_success_probability,net_value_wait,net_value_retry,net_value_nudge,net_value_escalate,incremental_value_retry,incremental_value_nudge,incremental_value_escalate,best_action
pay_004238_a2,0.1809,0.1765,0.5188,0.087,271.15,259.54,762.64,-119.53,-11.61,491.48,-390.68,NUDGE
pay_004239_a3,0.1189,0.1646,0.4585,0.0629,178.3,241.68,672.32,-155.71,63.39,494.02,-334.0,NUDGE
pay_004240_a4,0.0491,0.0357,0.3688,0.01,73.55,48.5,537.8,-235.01,-25.04,464.26,-308.56,NUDGE
pay_004241_a1,0.1444,0.1802,0.4489,0.0669,216.47,265.11,657.89,-149.72,48.64,441.42,-366.19,NUDGE
pay_004242_a2,0.0631,0.0615,0.3985,0.01,94.55,87.15,582.35,-235.01,-7.41,487.8,-329.56,NUDGE
pay_004243_a1,0.01,0.01,0.31,0.01,14.99,9.99,449.7,-235.01,-5.0,434.71,-250.0,NUDGE
pay_004244_a1,0.1488,0.1366,0.478,0.0706,223.08,199.83,701.52,-144.2,-23.25,478.44,-367.28,NUDGE
pay_004245_a1,0.02,0.0502,0.3531,0.01,29.96,70.25,514.33,-235.01,40.29,484.38,-264.97,NUDGE
pay_004246_a1,0.0137,0.127,0.0201,0.01,10.97,96.49,1.08,-242.01,85.52,-9.89,-252.98,RETRY
pay_004247_a2,0.01,0.0567,0.01,0.01,7.99,40.27,-7.01,-242.01,32.28,-15.0,-250.0,RETRY
pay_004248_a3,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_004249_a4,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_004250_a1,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_004251_a1,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_004252_a2,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_004253_a3,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_004254_a4,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_004255_a1,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_004256_a2,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_004257_a1,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_004258_a1,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_004259_a1,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_004260_a2,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_004261_a3,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_004262_a1,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_004263_a2,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_004264_a3,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_004265_a4,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_004266_a1,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_004267_a2,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_004268_a3,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_004269_a4,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_004270_a1,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_004271_a2,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_004272_a3,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_004273_a4,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_004274_a1,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_004275_a2,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_004276_a1,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_004277_a2,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_004278_a1,0.2028,0.5083,0.3051,0.1342,162.02,401.17,228.78,-142.76,239.15,66.76,-304.78,RETRY
pay_004279_a2,0.1177,0.4526,0.2075,0.107,94.05,356.61,150.82,-164.51,262.56,56.77,-258.56,RETRY
pay_004280_a3,0.0668,0.3584,0.183,0.0207,53.35,281.36,131.23,-233.49,228.01,77.88,-286.84,RETRY
pay_004281_a4,0.01,0.3303,0.0692,0.01,7.99,258.89,40.25,-242.01,250.9,32.26,-250.0,RETRY
pay_004282_a1,0.2511,0.5725,0.3739,0.2549,200.6,452.4,283.78,-46.36,251.81,83.18,-246.96,RETRY
pay_004283_a1,0.2402,0.554,0.3413,0.2009,191.96,437.64,257.71,-89.47,245.68,65.75,-281.43,RETRY
pay_004284_a2,0.2225,0.5543,0.3162,0.1845,177.78,437.86,237.61,-102.56,260.08,59.84,-280.34,RETRY
pay_004285_a3,0.168,0.4924,0.2582,0.1727,134.26,388.45,191.29,-112.01,254.19,57.03,-246.27,RETRY
pay_004286_a4,0.0503,0.3826,0.1444,0.0716,40.16,300.66,100.37,-192.81,260.5,60.21,-232.97,RETRY
pay_004287_a1,0.1843,0.5333,0.291,0.2068,147.22,421.14,217.53,-84.76,273.92,70.31,-231.98,RETRY
pay_004288_a2,0.0961,0.4045,0.1904,0.0937,76.82,318.18,137.1,-175.17,241.36,60.28,-251.99,RETRY
pay_004289_a3,0.0465,0.3456,0.1819,0.0253,37.19,271.17,130.33,-229.79,233.98,93.14,-266.98,RETRY
pay_004290_a1,0.2393,0.566,0.3509,0.2137,191.17,447.25,265.38,-79.25,256.09,74.22,-270.41,RETRY
pay_004291_a1,0.076,0.3987,0.208,0.058,60.71,313.54,151.2,-203.63,252.83,90.48,-264.34,RETRY
pay_004292_a2,0.01,0.3008,0.0944,0.01,7.99,235.38,60.42,-242.01,227.39,52.43,-250.0,RETRY
pay_004293_a1,0.123,0.482,0.256,0.1276,98.26,380.14,189.57,-148.04,281.88,91.31,-246.3,RETRY
pay_004294_a2,0.1278,0.4476,0.2754,0.1617,102.13,352.61,205.02,-120.82,250.47,102.89,-222.95,RETRY
pay_004295_a1,0.1451,0.4625,0.2361,0.138,115.95,364.5,173.63,-139.7,248.55,57.68,-255.65,RETRY
pay_004296_a1,0.4496,0.3765,0.4656,0.4391,359.24,295.84,356.99,100.83,-63.4,-2.25,-258.41,WAIT
pay_004297_a2,0.4074,0.3661,0.4455,0.4478,325.49,287.55,340.93,107.81,-37.94,15.44,-217.68,NUDGE
pay_004298_a1,0.5266,0.4762,0.5914,0.5263,420.79,375.45,457.51,170.54,-45.35,36.71,-250.25,NUDGE
pay_004299_a1,0.1818,0.3699,0.6154,0.0942,363.42,734.45,1215.09,-61.6,371.03,851.66,-425.02,NUDGE
pay_004300_a2,0.1468,0.2901,0.595,0.015,293.51,574.9,1174.41,-219.96,281.39,880.9,-513.47,NUDGE
pay_004301_a1,0.1682,0.3472,0.5942,0.09,336.16,689.06,1172.85,-70.03,352.9,836.69,-406.19,NUDGE
pay_004302_a1,0.0928,0.2367,0.534,0.01,185.52,468.2,1052.5,-230.01,282.68,866.98,-415.53,NUDGE
pay_004303_a2,0.0499,0.1998,0.5222,0.01,99.67,394.34,1028.95,-230.01,294.67,929.28,-329.68,NUDGE
pay_004304_a3,0.01,0.1114,0.3717,0.01,19.99,217.67,727.98,-230.01,197.68,707.99,-250.0,NUDGE
pay_004305_a1,0.05,0.2604,0.5078,0.01,100.02,515.61,1000.0,-230.01,415.6,899.98,-330.03,NUDGE
pay_004306_a2,0.01,0.1296,0.4581,0.01,19.99,254.01,900.82,-230.01,234.02,880.83,-250.0,NUDGE
pay_004307_a3,0.01,0.1536,0.3439,0.01,19.99,302.13,672.42,-230.01,282.14,652.43,-250.0,NUDGE
pay_004308_a4,0.01,0.0227,0.3394,0.01,19.99,40.47,663.52,-230.01,20.48,643.53,-250.0,NUDGE
pay_004309_a1,0.0498,0.228,0.5241,0.01,99.58,450.83,1032.64,-230.01,351.25,933.06,-329.59,NUDGE
pay_004310_a2,0.01,0.1393,0.436,0.01,19.99,273.44,856.58,-230.01,253.45,836.59,-250.0,NUDGE
pay_004311_a3,0.01,0.1118,0.3502,0.01,19.99,218.41,685.09,-230.01,198.42,665.1,-250.0,NUDGE
pay_004312_a4,0.01,0.0116,0.3068,0.01,19.99,18.16,598.35,-230.01,-1.83,578.36,-250.0,NUDGE
pay_004313_a1,0.0371,0.1994,0.4556,0.01,74.2,393.59,895.65,-230.01,319.39,821.45,-304.21,NUDGE
pay_004314_a2,0.01,0.1034,0.3895,0.01,19.99,201.71,763.56,-230.01,181.72,743.57,-250.0,NUDGE
pay_004315_a3,0.01,0.0483,0.3555,0.01,19.99,91.61,695.74,-230.01,71.62,675.75,-250.0,NUDGE
pay_004316_a1,0.01,0.123,0.4138,0.01,19.99,240.89,812.19,-230.01,220.9,792.2,-250.0,NUDGE
pay_004317_a2,0.01,0.01,0.318,0.01,19.99,14.99,620.77,-230.01,-5.0,600.78,-250.0,NUDGE
pay_004318_a3,0.01,0.01,0.2451,0.01,19.99,14.99,474.97,-230.01,-5.0,454.98,-250.0,NUDGE
pay_004319_a4,0.01,0.01,0.1852,0.01,19.99,14.99,355.16,-230.01,-5.0,335.17,-250.0,NUDGE
pay_004320_a1,0.01,0.1742,0.4133,0.01,19.99,343.29,811.28,-230.01,323.3,791.29,-250.0,NUDGE
pay_004321_a1,0.01,0.1191,0.331,0.01,19.99,233.11,646.57,-230.01,213.12,626.58,-250.0,NUDGE
pay_004322_a2,0.01,0.01,0.2455,0.01,19.99,14.99,475.84,-230.01,-5.0,455.85,-250.0,NUDGE
pay_004323_a1,0.01,0.0448,0.2998,0.01,19.99,84.54,584.28,-230.01,64.55,564.29,-250.0,NUDGE
pay_004324_a2,0.01,0.0211,0.3077,0.01,19.99,37.12,600.08,-230.01,17.13,580.09,-250.0,NUDGE
pay_004325_a3,0.01,0.01,0.2262,0.01,19.99,14.99,437.24,-230.01,-5.0,417.25,-250.0,NUDGE
pay_004326_a1,0.01,0.0457,0.3133,0.01,19.99,86.3,611.38,-230.01,66.31,591.39,-250.0,NUDGE
pay_004327_a2,0.01,0.01,0.2678,0.01,19.99,14.99,520.38,-230.01,-5.0,500.39,-250.0,NUDGE
pay_004328_a3,0.01,0.01,0.2209,0.01,19.99,14.99,426.65,-230.01,-5.0,406.66,-250.0,NUDGE
pay_004329_a4,0.01,0.01,0.1608,0.01,19.99,14.99,306.54,-230.01,-5.0,286.55,-250.0,NUDGE
pay_004330_a1,0.275,0.648,0.3266,0.2727,274.73,642.37,311.24,22.42,367.64,36.51,-252.31,RETRY
pay_004331_a1,0.1224,0.4996,0.1874,0.0633,122.3,494.11,172.18,-186.74,371.82,49.88,-309.04,RETRY
pay_004332_a1,0.2056,0.6029,0.3171,0.191,205.41,597.32,301.81,-59.23,391.91,96.4,-264.64,RETRY
pay_004333_a2,0.154,0.5287,0.1986,0.1519,153.82,523.14,183.35,-98.21,369.32,29.53,-252.03,RETRY
pay_004334_a1,0.1944,0.5957,0.2471,0.175,194.22,590.06,231.88,-75.16,395.84,37.66,-269.38,RETRY
pay_004335_a1,0.2692,0.4657,0.3627,0.3399,134.35,227.38,166.0,-80.38,93.03,31.65,-214.74,RETRY
pay_004336_a2,0.2404,0.4163,0.3309,0.3463,119.95,202.73,150.13,-77.18,82.78,30.18,-197.13,RETRY
pay_004337_a1,0.2944,0.4534,0.3931,0.3775,146.89,221.27,181.16,-61.61,74.38,34.27,-208.5,RETRY
pay_004338_a1,0.2846,0.4569,0.3867,0.3741,142.04,222.98,177.96,-63.33,80.94,35.92,-205.37,RETRY
pay_004339_a2,0.2379,0.4011,0.3533,0.3088,118.7,195.17,161.28,-95.89,76.47,42.57,-214.6,RETRY
pay_004340_a1,0.1361,0.3218,0.2138,0.2471,67.92,155.58,91.67,-126.68,87.65,23.74,-194.6,RETRY
pay_004341_a1,0.3415,0.5141,0.4504,0.4411,170.41,251.54,209.73,-29.89,81.13,39.31,-200.3,RETRY
pay_004342_a2,0.2855,0.4769,0.3912,0.3264,142.48,232.99,180.2,-87.14,90.51,37.71,-229.62,RETRY
pay_004343_a1,0.0672,0.2288,0.1885,0.1385,33.51,109.17,79.06,-180.9,75.67,45.55,-214.41,RETRY
pay_004344_a2,0.0254,0.2034,0.1301,0.0898,12.66,96.5,49.91,-205.2,83.84,37.25,-217.86,RETRY
pay_004345_a3,0.01,0.1232,0.0322,0.0188,4.99,56.5,1.09,-240.63,51.51,-3.9,-245.62,RETRY
pay_004346_a4,0.01,0.1564,0.0258,0.0267,4.99,73.05,-2.11,-236.66,68.06,-7.1,-241.65,RETRY
pay_004347_a1,0.1623,0.3543,0.2385,0.243,81.0,171.8,104.01,-128.76,90.8,23.01,-209.76,RETRY
pay_004348_a2,0.0722,0.2496,0.1573,0.1437,36.01,119.53,63.5,-178.28,83.51,27.49,-214.29,RETRY
pay_004349_a3,0.0481,0.2555,0.1611,0.1443,24.02,122.47,65.37,-178.01,98.45,41.35,-202.03,RETRY
pay_004350_a4,0.01,0.164,0.1028,0.0422,4.99,76.82,36.29,-228.93,71.83,31.3,-233.92,RETRY
pay_004351_a1,0.093,0.2788,0.1953,0.165,46.43,134.13,82.44,-167.66,87.7,36.01,-214.08,RETRY
pay_004352_a2,0.0184,0.2089,0.1175,0.0433,9.17,99.24,43.64,-228.38,90.08,34.47,-237.55,RETRY
pay_004353_a3,0.01,0.1283,0.0727,0.0429,4.99,59.0,21.3,-228.58,54.01,16.31,-233.57,RETRY
pay_004354_a4,0.01,0.0798,0.01,0.01,4.99,34.8,-10.01,-245.01,29.81,-15.0,-250.0,RETRY
pay_004355_a1,0.2216,0.3765,0.3469,0.2745,110.58,182.88,158.09,-113.03,72.3,47.51,-223.6,RETRY
pay_004356_a2,0.107,0.2471,0.2315,0.1553,53.38,118.31,100.52,-172.5,64.94,47.14,-225.88,RETRY
pay_004357_a1,0.01,0.0489,0.01,0.01,19.99,92.67,4.99,-230.01,72.68,-15.0,-250.0,RETRY
pay_004358_a2,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_004359_a3,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_004360_a4,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_004361_a1,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_004362_a2,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_004363_a3,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_004364_a1,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_004365_a2,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_004366_a3,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_004367_a4,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_004368_a1,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_004369_a2,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_004370_a1,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_004371_a1,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_004372_a1,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_004373_a1,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_004374_a1,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_004375_a2,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_004376_a3,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_004377_a1,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_004378_a1,0.6941,0.7342,0.6095,0.7511,346.37,361.39,289.12,124.81,15.02,-57.24,-221.56,RETRY
pay_004379_a1,0.2676,0.2652,0.7551,0.21,213.78,206.86,588.36,-82.18,-6.92,374.58,-295.97,NUDGE
pay_004380_a2,0.1652,0.1734,0.6167,0.0227,132.01,133.54,477.71,-231.88,1.52,345.7,-363.89,NUDGE
pay_004381_a1,0.3924,0.4204,0.8644,0.2938,313.53,330.89,675.64,-15.22,17.36,362.1,-328.76,NUDGE
pay_004382_a2,0.3239,0.2998,0.8351,0.2337,258.83,234.55,652.26,-63.27,-24.28,393.42,-322.1,NUDGE
pay_004383_a3,0.192,0.1331,0.6498,0.0471,153.4,101.35,504.19,-212.36,-52.04,350.8,-365.76,NUDGE
pay_004384_a1,0.2082,0.1802,0.7172,0.0725,166.38,138.98,558.05,-192.06,-27.4,391.67,-358.44,NUDGE
pay_004385_a1,0.3442,0.3147,0.8112,0.2057,275.0,246.42,633.16,-85.64,-28.59,358.16,-360.64,NUDGE
pay_004386_a2,0.2524,0.2092,0.7251,0.1268,201.7,162.18,564.32,-148.72,-39.52,362.63,-350.42,NUDGE
pay_004387_a3,0.1652,0.1396,0.6337,0.0186,132.01,106.51,491.36,-235.16,-25.5,359.35,-367.17,NUDGE
pay_004388_a4,0.0801,0.0868,0.5389,0.01,64.02,64.35,415.61,-242.01,0.33,351.59,-306.03,NUDGE
pay_004389_a1,0.1124,0.1235,0.5668,0.01,89.79,93.65,437.9,-242.01,3.86,348.12,-331.8,NUDGE
pay_004390_a1,0.2812,0.31,0.6569,0.2425,224.64,242.73,509.85,-56.23,18.08,285.21,-280.88,NUDGE
pay_004391_a1,0.1881,0.1766,0.5765,0.1863,150.26,136.07,445.62,-101.11,-14.19,295.36,-251.38,NUDGE
pay_004392_a2,0.1479,0.1226,0.5135,0.147,118.2,92.94,395.28,-132.55,-25.26,277.08,-250.75,NUDGE
pay_004393_a3,0.0678,0.0584,0.4303,0.0545,54.17,41.66,328.79,-206.45,-12.52,274.62,-260.62,NUDGE
pay_004394_a4,0.0176,0.0336,0.3727,0.01,14.05,21.86,282.83,-242.01,7.81,268.77,-256.06,NUDGE
pay_004395_a1,0.0958,0.0917,0.4552,0.0935,76.52,68.29,348.7,-175.31,-8.23,272.17,-251.84,NUDGE
pay_004396_a2,0.0424,0.047,0.4306,0.0527,33.87,32.53,329.09,-207.86,-1.35,295.22,-241.73,NUDGE
pay_004397_a1,0.3354,0.3315,0.7143,0.35,268.0,259.88,555.74,29.62,-8.12,287.74,-238.38,NUDGE
pay_004398_a2,0.2328,0.2644,0.5944,0.2107,185.98,206.23,459.93,-81.68,20.25,273.95,-267.66,NUDGE
pay_004399_a1,0.1207,0.1061,0.4529,0.1333,96.42,79.79,346.89,-143.53,-16.63,250.46,-239.95,NUDGE
pay_004400_a1,0.0973,0.0874,0.4598,0.1033,77.77,64.83,352.35,-167.49,-12.94,274.58,-245.26,NUDGE
pay_004401_a1,0.1826,0.1921,0.5509,0.1879,145.91,148.52,425.2,-99.9,2.62,279.29,-245.8,NUDGE
pay_004402_a1,0.0725,0.077,0.415,0.0444,57.93,56.49,316.58,-214.55,-1.44,258.65,-272.48,NUDGE
pay_004403_a1,0.8195,0.9455,0.865,0.7821,2457.57,2830.67,2579.24,2095.61,373.09,121.67,-361.96,RETRY
pay_004404_a2,0.742,0.8342,0.7925,0.7707,2225.26,2496.85,2361.74,2061.42,271.59,136.48,-163.84,RETRY
pay_004405_a3,0.6962,0.7925,0.7457,0.7122,2087.99,2371.79,2221.34,1885.77,283.8,133.35,-202.22,RETRY
pay_004406_a1,0.8827,0.9385,0.99,0.9209,705.3,744.86,776.01,485.82,39.57,70.71,-219.48,NUDGE
pay_004407_a2,0.8,0.8942,0.9498,0.8262,639.21,709.45,743.89,410.17,70.25,104.68,-229.04,NUDGE
pay_004408_a1,0.1725,0.249,0.4534,0.2003,137.85,193.94,347.23,-89.95,56.09,209.37,-227.81,NUDGE
pay_004409_a2,0.0783,0.1889,0.37,0.1177,62.56,145.93,280.62,-155.96,83.37,218.06,-218.52,NUDGE
pay_004410_a3,0.0139,0.1187,0.3015,0.0634,11.11,89.82,225.89,-199.33,78.71,214.78,-210.44,NUDGE
pay_004411_a1,0.0662,0.1771,0.3657,0.0673,52.88,136.49,277.19,-196.21,83.61,224.31,-249.09,NUDGE
pay_004412_a2,0.01,0.0795,0.2819,0.0308,7.99,58.53,210.27,-225.36,50.54,202.28,-233.35,NUDGE
pay_004413_a1,0.2617,0.332,0.5433,0.3017,209.09,260.23,419.08,-8.92,51.14,210.0,-218.01,NUDGE
pay_004414_a1,0.0257,0.1138,0.3296,0.0598,20.55,85.93,248.33,-202.22,65.38,227.78,-222.77,NUDGE
pay_004415_a1,0.1684,0.2451,0.4325,0.1805,134.54,190.81,330.6,-105.78,56.27,196.06,-240.32,NUDGE
pay_004416_a1,0.01,0.0671,0.2798,0.0362,7.99,48.6,208.53,-221.07,40.61,200.54,-229.06,NUDGE
pay_004417_a1,0.01,0.1324,0.2991,0.0385,7.99,100.75,223.98,-219.25,92.76,215.99,-227.24,NUDGE
pay_004418_a1,0.2105,0.5736,0.3042,0.1108,105.02,281.23,136.81,-194.69,176.21,31.8,-299.71,RETRY
pay_004419_a1,0.3229,0.7046,0.3874,0.2017,161.15,346.58,178.32,-149.34,185.43,17.17,-310.48,RETRY
pay_004420_a2,0.2718,0.6234,0.3085,0.1782,135.64,306.07,138.94,-161.07,170.43,3.3,-296.7,RETRY
pay_004421_a3,0.2609,0.6386,0.3604,0.1423,130.18,313.69,164.82,-179.0,183.5,34.64,-309.18,RETRY
pay_004422_a4,0.1558,0.5601,0.2443,0.0604,77.75,274.47,106.88,-219.84,196.72,29.14,-297.59,RETRY
pay_004423_a1,0.1471,0.4928,0.2023,0.0361,73.41,240.9,85.95,-231.99,167.49,12.54,-305.4,RETRY
pay_004424_a1,0.194,0.6143,0.2933,0.0631,96.81,301.52,131.36,-218.52,204.71,34.55,-315.33,RETRY
pay_004425_a2,0.1055,0.4498,0.1709,0.0178,52.65,219.47,70.3,-241.14,166.83,17.66,-293.78,RETRY
pay_004426_a3,0.0395,0.4173,0.1284,0.01,19.72,203.23,49.09,-245.01,183.51,29.37,-264.73,RETRY
pay_004427_a4,0.01,0.3606,0.0686,0.01,4.99,174.95,19.22,-245.01,169.96,14.23,-250.0,RETRY
pay_004428_a1,0.1205,0.5023,0.2121,0.0254,60.14,245.63,90.85,-237.32,185.49,30.72,-297.45,RETRY
pay_004429_a1,0.2104,0.5675,0.299,0.1197,104.98,278.19,134.23,-190.25,173.21,29.25,-295.23,RETRY
pay_004430_a2,0.1546,0.5389,0.2228,0.0677,77.14,263.9,96.19,-216.2,186.76,19.06,-293.33,RETRY
pay_004431_a1,0.3362,0.4787,0.5062,0.3387,1008.21,1430.69,1503.13,765.72,422.48,494.92,-242.49,NUDGE
pay_004432_a2,0.2966,0.4178,0.4326,0.3281,889.58,1248.07,1282.25,733.91,358.49,392.67,-155.67,NUDGE
pay_004433_a1,0.2318,0.3947,0.3507,0.2208,695.16,1178.63,1036.79,412.18,483.47,341.62,-282.99,RETRY
pay_004434_a2,0.2217,0.3265,0.3332,0.2011,664.96,974.05,984.2,353.16,309.09,319.24,-311.8,NUDGE
pay_004435_a3,0.1567,0.3021,0.2682,0.1662,470.04,900.89,789.29,248.45,430.85,319.25,-221.6,RETRY
pay_004436_a1,0.2649,0.3562,0.421,0.2744,794.56,1063.31,1247.46,573.02,268.75,452.9,-221.53,NUDGE
pay_004437_a1,0.2712,0.4188,0.3834,0.293,813.29,1250.97,1134.95,628.79,437.68,321.66,-184.5,RETRY
pay_004438_a1,0.1211,0.2691,0.1622,0.1949,96.76,210.0,114.61,-94.24,113.24,17.84,-191.0,RETRY
pay_004439_a1,0.0844,0.167,0.1284,0.1553,67.42,128.42,87.57,-125.91,61.0,20.15,-193.33,RETRY
pay_004440_a2,0.01,0.0556,0.01,0.0326,7.99,39.39,-7.01,-223.94,31.4,-15.0,-231.93,RETRY
pay_004441_a1,0.2495,0.7216,0.4024,0.1979,374.07,1076.73,588.22,46.7,702.67,214.15,-327.36,RETRY
pay_004442_a2,0.1739,0.5956,0.3516,0.1461,260.74,887.76,512.08,-31.0,627.02,251.34,-291.74,RETRY
pay_004443_a1,0.1243,0.5587,0.3077,0.1108,186.3,832.42,446.17,-83.89,646.12,259.87,-270.19,RETRY
pay_004444_a2,0.1046,0.5609,0.2917,0.06,156.86,835.73,422.32,-160.13,678.87,265.46,-316.99,RETRY
pay_004445_a1,0.1166,0.5621,0.3098,0.0892,174.83,837.58,449.43,-116.24,662.75,274.6,-291.07,RETRY
pay_004446_a1,0.1226,0.5623,0.3185,0.1061,183.83,837.94,462.45,-90.95,654.1,278.61,-274.78,RETRY
pay_004447_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_004448_a2,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_004449_a3,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_004450_a4,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_004451_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_004452_a2,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_004453_a3,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_004454_a4,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_004455_a1,0.01,0.01,0.01,0.0752,9.99,4.99,-5.01,-174.88,-5.0,-15.0,-184.87,WAIT
