payment_id,billing_cycle_id,customer_id,subscription_id,amount,payment_method,failure_reason,attempt_number,cumulative_failures,consecutive_failed_cycles,dynamic_success_rate,days_active,notification_engagement_score,contact_response_score
pay_006859_a1,cyc_000678_004,cust_000678,sub_000678,1499,card,bank_decline,1,11,2,0.267,426,0.3836,0.3929
pay_006860_a1,cyc_000678_006,cust_000678,sub_000678,1499,card,bank_decline,1,12,0,0.294,486,0.3836,0.3929
pay_006861_a2,cyc_000678_006,cust_000678,sub_000678,1499,card,bank_decline,2,12,0,0.294,486,0.3836,0.3929
pay_006862_a3,cyc_000678_006,cust_000678,sub_000678,1499,card,bank_decline,3,12,0,0.294,486,0.3836,0.3929
pay_006863_a4,cyc_000678_006,cust_000678,sub_000678,1499,card,bank_decline,4,12,0,0.294,486,0.3836,0.3929
pay_006864_a1,cyc_000678_009,cust_000678,sub_000678,1499,card,network_error,1,13,0,0.35,576,0.3836,0.3929
pay_006865_a2,cyc_000678_009,cust_000678,sub_000678,1499,card,network_error,2,13,0,0.35,576,0.3836,0.3929
pay_006866_a3,cyc_000678_009,cust_000678,sub_000678,1499,card,network_error,3,13,0,0.35,576,0.3836,0.3929
pay_006867_a4,cyc_000678_009,cust_000678,sub_000678,1499,card,network_error,4,13,0,0.35,576,0.3836,0.3929
pay_006868_a1,cyc_000678_010,cust_000678,sub_000678,1499,card,temporary_bank_issue,1,14,1,0.333,606,0.3836,0.3929
pay_006869_a2,cyc_000678_010,cust_000678,sub_000678,1499,card,temporary_bank_issue,2,14,1,0.333,606,0.3836,0.3929
pay_006870_a1,cyc_000678_012,cust_000678,sub_000678,1499,card,authentication_failure,1,15,0,0.348,666,0.3836,0.3929
pay_006871_a2,cyc_000678_012,cust_000678,sub_000678,1499,card,authentication_failure,2,15,0,0.348,666,0.3836,0.3929
pay_006872_a3,cyc_000678_012,cust_000678,sub_000678,1499,card,authentication_failure,3,15,0,0.348,666,0.3836,0.3929
pay_006873_a4,cyc_000678_012,cust_000678,sub_000678,1499,card,authentication_failure,4,15,0,0.348,666,0.3836,0.3929
pay_006874_a1,cyc_000679_001,cust_000679,sub_000679,499,card,bank_decline,1,1,0,0.889,366,0.3512,0.3887
pay_006875_a1,cyc_000679_002,cust_000679,sub_000679,499,card,authentication_failure,1,2,1,0.8,396,0.3512,0.3887
pay_006876_a1,cyc_000679_005,cust_000679,sub_000679,499,card,network_error,1,3,0,0.769,486,0.3512,0.3887
pay_006877_a1,cyc_000679_006,cust_000679,sub_000679,499,card,authentication_failure,1,4,1,0.714,516,0.3512,0.3887
pay_006878_a2,cyc_000679_006,cust_000679,sub_000679,499,card,authentication_failure,2,4,1,0.714,516,0.3512,0.3887
pay_006879_a3,cyc_000679_006,cust_000679,sub_000679,499,card,authentication_failure,3,4,1,0.714,516,0.3512,0.3887
pay_006880_a4,cyc_000679_006,cust_000679,sub_000679,499,card,authentication_failure,4,4,1,0.714,516,0.3512,0.3887
pay_006881_a1,cyc_000679_007,cust_000679,sub_000679,499,card,network_error,1,5,2,0.667,546,0.3512,0.3887
pay_006882_a1,cyc_000679_011,cust_000679,sub_000679,499,card,expired_card,1,6,0,0.684,666,0.3512,0.3887
pay_006883_a2,cyc_000679_011,cust_000679,sub_000679,499,card,expired_card,2,6,0,0.684,666,0.3512,0.3887
pay_006884_a1,cyc_000679_012,cust_000679,sub_000679,499,card,authentication_failure,1,7,1,0.65,696,0.3512,0.3887
pay_006885_a2,cyc_000679_012,cust_000679,sub_000679,499,card,authentication_failure,2,7,1,0.65,696,0.3512,0.3887
pay_006886_a1,cyc_000680_004,cust_000680,sub_000680,799,upi,bank_decline,1,1,0,0.889,784,0.4959,0.818
pay_006887_a2,cyc_000680_004,cust_000680,sub_000680,799,upi,bank_decline,2,1,0,0.889,784,0.4959,0.818
pay_006888_a3,cyc_000680_004,cust_000680,sub_000680,799,upi,bank_decline,3,1,0,0.889,784,0.4959,0.818
pay_006889_a4,cyc_000680_004,cust_000680,sub_000680,799,upi,bank_decline,4,1,0,0.889,784,0.4959,0.818
pay_006890_a1,cyc_000680_005,cust_000680,sub_000680,799,upi,insufficient_funds,1,2,1,0.8,814,0.4959,0.818
pay_006891_a2,cyc_000680_005,cust_000680,sub_000680,799,upi,insufficient_funds,2,2,1,0.8,814,0.4959,0.818
pay_006892_a1,cyc_000680_006,cust_000680,sub_000680,799,upi,temporary_bank_issue,1,3,2,0.727,844,0.4959,0.818
pay_006893_a1,cyc_000681_001,cust_000681,sub_000681,4999,card,network_error,1,1,0,0.8,545,0.6129,0.4273
pay_006894_a2,cyc_000681_001,cust_000681,sub_000681,4999,card,network_error,2,1,0,0.8,545,0.6129,0.4273
pay_006895_a1,cyc_000681_010,cust_000681,sub_000681,4999,card,insufficient_funds,1,2,0,0.857,815,0.6129,0.4273
pay_006896_a2,cyc_000681_010,cust_000681,sub_000681,4999,card,insufficient_funds,2,2,0,0.857,815,0.6129,0.4273
pay_006897_a3,cyc_000681_010,cust_000681,sub_000681,4999,card,insufficient_funds,3,2,0,0.857,815,0.6129,0.4273
pay_006898_a4,cyc_000681_010,cust_000681,sub_000681,4999,card,insufficient_funds,4,2,0,0.857,815,0.6129,0.4273
pay_006899_a1,cyc_000682_001,cust_000682,sub_000682,999,netbanking,insufficient_funds,1,2,0,0.714,753,0.4316,0.5274
pay_006900_a1,cyc_000682_002,cust_000682,sub_000682,999,netbanking,insufficient_funds,1,3,1,0.625,783,0.4316,0.5274
pay_006901_a2,cyc_000682_002,cust_000682,sub_000682,999,netbanking,insufficient_funds,2,3,1,0.625,783,0.4316,0.5274
pay_006902_a3,cyc_000682_002,cust_000682,sub_000682,999,netbanking,insufficient_funds,3,3,1,0.625,783,0.4316,0.5274
pay_006903_a1,cyc_000682_003,cust_000682,sub_000682,999,netbanking,bank_decline,1,4,2,0.556,813,0.4316,0.5274
pay_006904_a1,cyc_000682_004,cust_000682,sub_000682,999,netbanking,bank_decline,1,5,3,0.5,843,0.4316,0.5274
pay_006905_a2,cyc_000682_004,cust_000682,sub_000682,999,netbanking,bank_decline,2,5,3,0.5,843,0.4316,0.5274
pay_006906_a1,cyc_000682_005,cust_000682,sub_000682,999,netbanking,expired_card,1,6,4,0.455,873,0.4316,0.5274
pay_006907_a1,cyc_000682_006,cust_000682,sub_000682,999,netbanking,bank_decline,1,7,5,0.417,903,0.4316,0.5274
pay_006908_a1,cyc_000682_007,cust_000682,sub_000682,999,netbanking,expired_card,1,8,6,0.385,933,0.4316,0.5274
pay_006909_a1,cyc_000682_008,cust_000682,sub_000682,999,netbanking,bank_decline,1,9,7,0.357,963,0.4316,0.5274
pay_006910_a1,cyc_000682_009,cust_000682,sub_000682,999,netbanking,network_error,1,10,8,0.333,993,0.4316,0.5274
pay_006911_a2,cyc_000682_009,cust_000682,sub_000682,999,netbanking,network_error,2,10,8,0.333,993,0.4316,0.5274
pay_006912_a1,cyc_000682_010,cust_000682,sub_000682,999,netbanking,temporary_bank_issue,1,11,9,0.312,1023,0.4316,0.5274
pay_006913_a2,cyc_000682_010,cust_000682,sub_000682,999,netbanking,temporary_bank_issue,2,11,9,0.312,1023,0.4316,0.5274
pay_006914_a3,cyc_000682_010,cust_000682,sub_000682,999,netbanking,temporary_bank_issue,3,11,9,0.312,1023,0.4316,0.5274
pay_006915_a4,cyc_000682_010,cust_000682,sub_000682,999,netbanking,temporary_bank_issue,4,11,9,0.312,1023,0.4316,0.5274
pay_006916_a1,cyc_000682_011,cust_000682,sub_000682,999,netbanking,network_error,1,12,10,0.294,1053,0.4316,0.5274
pay_006917_a2,cyc_000682_011,cust_000682,sub_000682,999,netbanking,network_error,2,12,10,0.294,1053,0.4316,0.5274
pay_006918_a1,cyc_000683_002,cust_000683,sub_000683,799,upi,bank_decline,1,0,0,1.0,930,0.5524,0.396
pay_006919_a1,cyc_000684_001,cust_000684,sub_000684,4999,upi,bank_decline,1,1,0,0.5,848,0.6433,0.695
pay_006920_a1,cyc_000684_002,cust_000684,sub_000684,4999,upi,expired_card,1,2,1,0.333,878,0.6433,0.695
pay_006921_a1,cyc_000684_005,cust_000684,sub_000684,4999,upi,authentication_failure,1,3,0,0.5,968,0.6433,0.695
pay_006922_a1,cyc_000684_006,cust_000684,sub_000684,4999,upi,authentication_failure,1,4,1,0.429,998,0.6433,0.695
pay_006923_a1,cyc_000684_007,cust_000684,sub_000684,4999,upi,expired_card,1,5,2,0.375,1028,0.6433,0.695
pay_006924_a2,cyc_000684_007,cust_000684,sub_000684,4999,upi,expired_card,2,5,2,0.375,1028,0.6433,0.695
pay_006925_a3,cyc_000684_007,cust_000684,sub_000684,4999,upi,expired_card,3,5,2,0.375,1028,0.6433,0.695
pay_006926_a1,cyc_000684_009,cust_000684,sub_000684,4999,upi,expired_card,1,6,0,0.4,1088,0.6433,0.695
pay_006927_a1,cyc_000684_010,cust_000684,sub_000684,4999,upi,authentication_failure,1,7,1,0.364,1118,0.6433,0.695
pay_006928_a2,cyc_000684_010,cust_000684,sub_000684,4999,upi,authentication_failure,2,7,1,0.364,1118,0.6433,0.695
pay_006929_a3,cyc_000684_010,cust_000684,sub_000684,4999,upi,authentication_failure,3,7,1,0.364,1118,0.6433,0.695
pay_006930_a4,cyc_000684_010,cust_000684,sub_000684,4999,upi,authentication_failure,4,7,1,0.364,1118,0.6433,0.695
pay_006931_a1,cyc_000684_011,cust_000684,sub_000684,4999,upi,network_error,1,8,2,0.333,1148,0.6433,0.695
pay_006932_a2,cyc_000684_011,cust_000684,sub_000684,4999,upi,network_error,2,8,2,0.333,1148,0.6433,0.695
pay_006933_a1,cyc_000685_001,cust_000685,sub_000685,999,card,bank_decline,1,3,0,0.5,485,0.7003,0.1241
pay_006934_a2,cyc_000685_001,cust_000685,sub_000685,999,card,bank_decline,2,3,0,0.5,485,0.7003,0.1241
pay_006935_a3,cyc_000685_001,cust_000685,sub_000685,999,card,bank_decline,3,3,0,0.5,485,0.7003,0.1241
pay_006936_a1,cyc_000685_002,cust_000685,sub_000685,999,card,insufficient_funds,1,4,1,0.429,515,0.7003,0.1241
pay_006937_a1,cyc_000685_003,cust_000685,sub_000685,999,card,insufficient_funds,1,5,2,0.375,545,0.7003,0.1241
pay_006938_a2,cyc_000685_003,cust_000685,sub_000685,999,card,insufficient_funds,2,5,2,0.375,545,0.7003,0.1241
pay_006939_a1,cyc_000685_005,cust_000685,sub_000685,999,card,network_error,1,6,0,0.4,605,0.7003,0.1241
pay_006940_a2,cyc_000685_005,cust_000685,sub_000685,999,card,network_error,2,6,0,0.4,605,0.7003,0.1241
pay_006941_a1,cyc_000685_006,cust_000685,sub_000685,999,card,authentication_failure,1,7,1,0.364,635,0.7003,0.1241
pay_006942_a1,cyc_000685_007,cust_000685,sub_000685,999,card,insufficient_funds,1,8,2,0.333,665,0.7003,0.1241
pay_006943_a2,cyc_000685_007,cust_000685,sub_000685,999,card,insufficient_funds,2,8,2,0.333,665,0.7003,0.1241
pay_006944_a1,cyc_000685_009,cust_000685,sub_000685,999,card,expired_card,1,9,0,0.357,725,0.7003,0.1241
pay_006945_a2,cyc_000685_009,cust_000685,sub_000685,999,card,expired_card,2,9,0,0.357,725,0.7003,0.1241
pay_006946_a1,cyc_000685_010,cust_000685,sub_000685,999,card,insufficient_funds,1,10,1,0.333,755,0.7003,0.1241
pay_006947_a2,cyc_000685_010,cust_000685,sub_000685,999,card,insufficient_funds,2,10,1,0.333,755,0.7003,0.1241
pay_006948_a1,cyc_000687_001,cust_000687,sub_000687,999,card,expired_card,1,7,0,0.3,431,0.4271,0.5489
pay_006949_a2,cyc_000687_001,cust_000687,sub_000687,999,card,expired_card,2,7,0,0.3,431,0.4271,0.5489
pay_006950_a1,cyc_000687_002,cust_000687,sub_000687,999,card,bank_decline,1,8,1,0.273,461,0.4271,0.5489
pay_006951_a2,cyc_000687_002,cust_000687,sub_000687,999,card,bank_decline,2,8,1,0.273,461,0.4271,0.5489
pay_006952_a1,cyc_000687_003,cust_000687,sub_000687,999,card,insufficient_funds,1,9,2,0.25,491,0.4271,0.5489
pay_006953_a2,cyc_000687_003,cust_000687,sub_000687,999,card,insufficient_funds,2,9,2,0.25,491,0.4271,0.5489
pay_006954_a1,cyc_000687_005,cust_000687,sub_000687,999,card,authentication_failure,1,10,0,0.286,551,0.4271,0.5489
pay_006955_a1,cyc_000687_006,cust_000687,sub_000687,999,card,insufficient_funds,1,11,1,0.267,581,0.4271,0.5489
pay_006956_a2,cyc_000687_006,cust_000687,sub_000687,999,card,insufficient_funds,2,11,1,0.267,581,0.4271,0.5489
pay_006957_a3,cyc_000687_006,cust_000687,sub_000687,999,card,insufficient_funds,3,11,1,0.267,581,0.4271,0.5489
pay_006958_a4,cyc_000687_006,cust_000687,sub_000687,999,card,insufficient_funds,4,11,1,0.267,581,0.4271,0.5489
pay_006959_a1,cyc_000687_007,cust_000687,sub_000687,999,card,insufficient_funds,1,12,2,0.25,611,0.4271,0.5489
pay_006960_a2,cyc_000687_007,cust_000687,sub_000687,999,card,insufficient_funds,2,12,2,0.25,611,0.4271,0.5489
pay_006961_a3,cyc_000687_007,cust_000687,sub_000687,999,card,insufficient_funds,3,12,2,0.25,611,0.4271,0.5489
pay_006962_a4,cyc_000687_007,cust_000687,sub_000687,999,card,insufficient_funds,4,12,2,0.25,611,0.4271,0.5489
pay_006963_a1,cyc_000687_009,cust_000687,sub_000687,999,card,temporary_bank_issue,1,13,0,0.278,671,0.4271,0.5489
pay_006964_a1,cyc_000687_011,cust_000687,sub_000687,999,card,bank_decline,1,14,0,0.3,731,0.4271,0.5489
pay_006965_a2,cyc_000687_011,cust_000687,sub_000687,999,card,bank_decline,2,14,0,0.3,731,0.4271,0.5489
pay_006966_a3,cyc_000687_011,cust_000687,sub_000687,999,card,bank_decline,3,14,0,0.3,731,0.4271,0.5489
pay_006967_a1,cyc_000687_012,cust_000687,sub_000687,999,card,expired_card,1,15,1,0.286,761,0.4271,0.5489
pay_006968_a2,cyc_000687_012,cust_000687,sub_000687,999,card,expired_card,2,15,1,0.286,761,0.4271,0.5489
pay_006969_a3,cyc_000687_012,cust_000687,sub_000687,999,card,expired_card,3,15,1,0.286,761,0.4271,0.5489
pay_006970_a4,cyc_000687_012,cust_000687,sub_000687,999,card,expired_card,4,15,1,0.286,761,0.4271,0.5489
pay_006971_a1,cyc_000688_012,cust_000688,sub_000688,1999,card,bank_decline,1,0,0,1.0,754,0.566,0.5177
pay_006972_a1,cyc_000689_001,cust_000689,sub_000689,1999,card,network_error,1,7,0,0.5,727,0.2833,0.6755
pay_006973_a2,cyc_000689_001,cust_000689,sub_000689,1999,card,network_error,2,7,0,0.5,727,0.2833,0.6755
pay_006974_a3,cyc_000689_001,cust_000689,sub_000689,1999,card,network_error,3,7,0,0.5,727,0.2833,0.6755
pay_006975_a1,cyc_000689_002,cust_000689,sub_000689,1999,card,bank_decline,1,8,1,0.467,757,0.2833,0.6755
pay_006976_a2,cyc_000689_002,cust_000689,sub_000689,1999,card,bank_decline,2,8,1,0.467,757,0.2833,0.6755
pay_006977_a1,cyc_000689_004,cust_000689,sub_000689,1999,card,authentication_failure,1,9,0,0.471,817,0.2833,0.6755
pay_006978_a2,cyc_000689_004,cust_000689,sub_000689,1999,card,authentication_failure,2,9,0,0.471,817,0.2833,0.6755
pay_006979_a1,cyc_000689_008,cust_000689,sub_000689,1999,card,bank_decline,1,10,0,0.524,937,0.2833,0.6755
pay_006980_a2,cyc_000689_008,cust_000689,sub_000689,1999,card,bank_decline,2,10,0,0.524,937,0.2833,0.6755
pay_006981_a3,cyc_000689_008,cust_000689,sub_000689,1999,card,bank_decline,3,10,0,0.524,937,0.2833,0.6755
pay_006982_a4,cyc_000689_008,cust_000689,sub_000689,1999,card,bank_decline,4,10,0,0.524,937,0.2833,0.6755
pay_006983_a1,cyc_000689_011,cust_000689,sub_000689,1999,card,expired_card,1,11,0,0.542,1027,0.2833,0.6755
pay_006984_a2,cyc_000689_011,cust_000689,sub_000689,1999,card,expired_card,2,11,0,0.542,1027,0.2833,0.6755
pay_006985_a3,cyc_000689_011,cust_000689,sub_000689,1999,card,expired_card,3,11,0,0.542,1027,0.2833,0.6755
pay_006986_a4,cyc_000689_011,cust_000689,sub_000689,1999,card,expired_card,4,11,0,0.542,1027,0.2833,0.6755
pay_006987_a1,cyc_000689_012,cust_000689,sub_000689,1999,card,insufficient_funds,1,12,1,0.52,1057,0.2833,0.6755
pay_006988_a1,cyc_000690_001,cust_000690,sub_000690,2999,upi,network_error,1,4,0,0.2,425,0.0475,0.0
pay_006989_a2,cyc_000690_001,cust_000690,sub_000690,2999,upi,network_error,2,4,0,0.2,425,0.0475,0.0
pay_006990_a1,cyc_000690_002,cust_000690,sub_000690,2999,upi,insufficient_funds,1,5,1,0.167,455,0.0475,0.0
pay_006991_a2,cyc_000690_002,cust_000690,sub_000690,2999,upi,insufficient_funds,2,5,1,0.167,455,0.0475,0.0
pay_006992_a3,cyc_000690_002,cust_000690,sub_000690,2999,upi,insufficient_funds,3,5,1,0.167,455,0.0475,0.0
pay_006993_a1,cyc_000690_003,cust_000690,sub_000690,2999,upi,bank_decline,1,6,2,0.143,485,0.0475,0.0
pay_006994_a1,cyc_000690_004,cust_000690,sub_000690,2999,upi,network_error,1,7,3,0.125,515,0.0475,0.0
pay_006995_a2,cyc_000690_004,cust_000690,sub_000690,2999,upi,network_error,2,7,3,0.125,515,0.0475,0.0
pay_006996_a3,cyc_000690_004,cust_000690,sub_000690,2999,upi,network_error,3,7,3,0.125,515,0.0475,0.0
pay_006997_a4,cyc_000690_004,cust_000690,sub_000690,2999,upi,network_error,4,7,3,0.125,515,0.0475,0.0
pay_006998_a1,cyc_000690_005,cust_000690,sub_000690,2999,upi,bank_decline,1,8,4,0.111,545,0.0475,0.0
pay_006999_a1,cyc_000690_006,cust_000690,sub_000690,2999,upi,authentication_failure,1,9,5,0.1,575,0.0475,0.0
pay_007000_a2,cyc_000690_006,cust_000690,sub_000690,2999,upi,authentication_failure,2,9,5,0.1,575,0.0475,0.0
pay_007001_a3,cyc_000690_006,cust_000690,sub_000690,2999,upi,authentication_failure,3,9,5,0.1,575,0.0475,0.0
pay_007002_a1,cyc_000690_007,cust_000690,sub_000690,2999,upi,bank_decline,1,10,6,0.091,605,0.0475,0.0
pay_007003_a1,cyc_000690_008,cust_000690,sub_000690,2999,upi,authentication_failure,1,11,7,0.083,635,0.0475,0.0
pay_007004_a2,cyc_000690_008,cust_000690,sub_000690,2999,upi,authentication_failure,2,11,7,0.083,635,0.0475,0.0
pay_007005_a3,cyc_000690_008,cust_000690,sub_000690,2999,upi,authentication_failure,3,11,7,0.083,635,0.0475,0.0
pay_007006_a1,cyc_000690_009,cust_000690,sub_000690,2999,upi,network_error,1,12,8,0.077,665,0.0475,0.0
pay_007007_a1,cyc_000690_010,cust_000690,sub_000690,2999,upi,bank_decline,1,13,9,0.071,695,0.0475,0.0
pay_007008_a2,cyc_000690_010,cust_000690,sub_000690,2999,upi,bank_decline,2,13,9,0.071,695,0.0475,0.0
pay_007009_a1,cyc_000690_011,cust_000690,sub_000690,2999,upi,insufficient_funds,1,14,10,0.067,725,0.0475,0.0
pay_007010_a2,cyc_000690_011,cust_000690,sub_000690,2999,upi,insufficient_funds,2,14,10,0.067,725,0.0475,0.0
pay_007011_a3,cyc_000690_011,cust_000690,sub_000690,2999,upi,insufficient_funds,3,14,10,0.067,725,0.0475,0.0
pay_007012_a1,cyc_000690_012,cust_000690,sub_000690,2999,upi,insufficient_funds,1,15,11,0.062,755,0.0475,0.0
pay_007013_a1,cyc_000691_011,cust_000691,sub_000691,2999,card,temporary_bank_issue,1,2,0,0.882,1083,0.1428,0.8085
pay_007014_a1,cyc_000692_001,cust_000692,sub_000692,799,card,bank_decline,1,5,0,0.167,303,0.5487,0.4621
pay_007015_a2,cyc_000692_001,cust_000692,sub_000692,799,card,bank_decline,2,5,0,0.167,303,0.5487,0.4621
pay_007016_a3,cyc_000692_001,cust_000692,sub_000692,799,card,bank_decline,3,5,0,0.167,303,0.5487,0.4621
pay_007017_a4,cyc_000692_001,cust_000692,sub_000692,799,card,bank_decline,4,5,0,0.167,303,0.5487,0.4621
pay_007018_a1,cyc_000692_002,cust_000692,sub_000692,799,card,network_error,1,6,1,0.143,333,0.5487,0.4621
pay_007019_a2,cyc_000692_002,cust_000692,sub_000692,799,card,network_error,2,6,1,0.143,333,0.5487,0.4621
pay_007020_a3,cyc_000692_002,cust_000692,sub_000692,799,card,network_error,3,6,1,0.143,333,0.5487,0.4621
pay_007021_a4,cyc_000692_002,cust_000692,sub_000692,799,card,network_error,4,6,1,0.143,333,0.5487,0.4621
pay_007022_a1,cyc_000692_003,cust_000692,sub_000692,799,card,insufficient_funds,1,7,2,0.125,363,0.5487,0.4621
pay_007023_a2,cyc_000692_003,cust_000692,sub_000692,799,card,insufficient_funds,2,7,2,0.125,363,0.5487,0.4621
pay_007024_a1,cyc_000692_004,cust_000692,sub_000692,799,card,insufficient_funds,1,8,3,0.111,393,0.5487,0.4621
pay_007025_a2,cyc_000692_004,cust_000692,sub_000692,799,card,insufficient_funds,2,8,3,0.111,393,0.5487,0.4621
pay_007026_a1,cyc_000692_005,cust_000692,sub_000692,799,card,network_error,1,9,4,0.1,423,0.5487,0.4621
pay_007027_a1,cyc_000692_006,cust_000692,sub_000692,799,card,network_error,1,10,5,0.091,453,0.5487,0.4621
pay_007028_a1,cyc_000692_007,cust_000692,sub_000692,799,card,insufficient_funds,1,11,6,0.083,483,0.5487,0.4621
pay_007029_a2,cyc_000692_007,cust_000692,sub_000692,799,card,insufficient_funds,2,11,6,0.083,483,0.5487,0.4621
pay_007030_a3,cyc_000692_007,cust_000692,sub_000692,799,card,insufficient_funds,3,11,6,0.083,483,0.5487,0.4621
pay_007031_a1,cyc_000692_008,cust_000692,sub_000692,799,card,insufficient_funds,1,12,7,0.077,513,0.5487,0.4621
pay_007032_a2,cyc_000692_008,cust_000692,sub_000692,799,card,insufficient_funds,2,12,7,0.077,513,0.5487,0.4621
pay_007033_a3,cyc_000692_008,cust_000692,sub_000692,799,card,insufficient_funds,3,12,7,0.077,513,0.5487,0.4621
pay_007034_a4,cyc_000692_008,cust_000692,sub_000692,799,card,insufficient_funds,4,12,7,0.077,513,0.5487,0.4621
pay_007035_a1,cyc_000692_009,cust_000692,sub_000692,799,card,bank_decline,1,13,8,0.071,543,0.5487,0.4621
pay_007036_a2,cyc_000692_009,cust_000692,sub_000692,799,card,bank_decline,2,13,8,0.071,543,0.5487,0.4621
pay_007037_a3,cyc_000692_009,cust_000692,sub_000692,799,card,bank_decline,3,13,8,0.071,543,0.5487,0.4621
pay_007038_a1,cyc_000692_010,cust_000692,sub_000692,799,card,expired_card,1,14,9,0.067,573,0.5487,0.4621
pay_007039_a1,cyc_000692_011,cust_000692,sub_000692,799,card,authentication_failure,1,15,10,0.062,603,0.5487,0.4621
pay_007040_a2,cyc_000692_011,cust_000692,sub_000692,799,card,authentication_failure,2,15,10,0.062,603,0.5487,0.4621
pay_007041_a1,cyc_000693_001,cust_000693,sub_000693,999,upi,insufficient_funds,1,4,0,0.6,913,0.3544,0.9467
pay_007042_a1,cyc_000693_003,cust_000693,sub_000693,999,upi,temporary_bank_issue,1,5,0,0.583,973,0.3544,0.9467
pay_007043_a1,cyc_000693_004,cust_000693,sub_000693,999,upi,temporary_bank_issue,1,6,1,0.538,1003,0.3544,0.9467
pay_007044_a2,cyc_000693_004,cust_000693,sub_000693,999,upi,temporary_bank_issue,2,6,1,0.538,1003,0.3544,0.9467
pay_007045_a1,cyc_000693_006,cust_000693,sub_000693,999,upi,bank_decline,1,7,0,0.533,1063,0.3544,0.9467
pay_007046_a1,cyc_000693_007,cust_000693,sub_000693,999,upi,expired_card,1,8,1,0.5,1093,0.3544,0.9467
pay_007047_a1,cyc_000693_008,cust_000693,sub_000693,999,upi,insufficient_funds,1,9,2,0.471,1123,0.3544,0.9467
pay_007048_a2,cyc_000693_008,cust_000693,sub_000693,999,upi,insufficient_funds,2,9,2,0.471,1123,0.3544,0.9467
pay_007049_a3,cyc_000693_008,cust_000693,sub_000693,999,upi,insufficient_funds,3,9,2,0.471,1123,0.3544,0.9467
pay_007050_a4,cyc_000693_008,cust_000693,sub_000693,999,upi,insufficient_funds,4,9,2,0.471,1123,0.3544,0.9467
pay_007051_a1,cyc_000693_009,cust_000693,sub_000693,999,upi,expired_card,1,10,3,0.444,1153,0.3544,0.9467
pay_007052_a1,cyc_000693_010,cust_000693,sub_000693,999,upi,bank_decline,1,11,4,0.421,1183,0.3544,0.9467
pay_007053_a2,cyc_000693_010,cust_000693,sub_000693,999,upi,bank_decline,2,11,4,0.421,1183,0.3544,0.9467
pay_007054_a1,cyc_000693_012,cust_000693,sub_000693,999,upi,temporary_bank_issue,1,12,0,0.429,1243,0.3544,0.9467
pay_007055_a1,cyc_000694_002,cust_000694,sub_000694,2999,upi,insufficient_funds,1,0,0,1.0,256,0.4346,0.6166
