payment_id,amount,attempt_number,dynamic_success_rate,cumulative_failures,consecutive_failed_cycles,notification_engagement_score,contact_response_score,payment_method,failure_reason,assigned_T,realized_Y
pay_000933_a3,999,3,0.636,4,0,0.4357,0.136,card,temporary_bank_issue,WAIT,1
pay_000934_a1,999,1,0.706,5,0,0.4357,0.136,card,expired_card,WAIT,1
pay_000935_a1,999,1,0.684,6,0,0.4357,0.136,card,network_error,RETRY,0
pay_000936_a1,999,1,0.65,7,1,0.4357,0.136,card,expired_card,ESCALATE,0
pay_000937_a2,999,2,0.65,7,1,0.4357,0.136,card,expired_card,RETRY_NUDGE,0
pay_000938_a3,999,3,0.65,7,1,0.4357,0.136,card,expired_card,RETRY_NUDGE,0
pay_000939_a4,999,4,0.65,7,1,0.4357,0.136,card,expired_card,RETRY_NUDGE,0
pay_000940_a1,999,1,0.619,8,2,0.4357,0.136,card,insufficient_funds,RETRY_NUDGE,0
pay_000941_a1,2999,1,0.167,5,0,0.5092,0.8758,netbanking,bank_decline,RETRY_NUDGE,0
pay_000942_a1,2999,1,0.25,6,0,0.5092,0.8758,netbanking,expired_card,WAIT,0
pay_000943_a2,2999,2,0.25,6,0,0.5092,0.8758,netbanking,expired_card,RETRY_NUDGE,0
pay_000944_a3,2999,3,0.25,6,0,0.5092,0.8758,netbanking,expired_card,WAIT,0
pay_000945_a4,2999,4,0.25,6,0,0.5092,0.8758,netbanking,expired_card,RETRY_NUDGE,0
pay_000946_a1,2999,1,0.3,7,0,0.5092,0.8758,netbanking,insufficient_funds,RETRY_NUDGE,0
pay_000947_a1,2999,1,0.333,8,0,0.5092,0.8758,netbanking,expired_card,ESCALATE,0
pay_000948_a1,2999,1,0.357,9,0,0.5092,0.8758,netbanking,bank_decline,WAIT,0
pay_000949_a2,2999,2,0.357,9,0,0.5092,0.8758,netbanking,bank_decline,RETRY_NUDGE,0
pay_000950_a3,2999,3,0.357,9,0,0.5092,0.8758,netbanking,bank_decline,ESCALATE,0
pay_000951_a1,2999,1,0.333,10,1,0.5092,0.8758,netbanking,insufficient_funds,WAIT,0
pay_000952_a1,2999,1,0.312,11,2,0.5092,0.8758,netbanking,insufficient_funds,WAIT,0
pay_000953_a2,2999,2,0.312,11,2,0.5092,0.8758,netbanking,insufficient_funds,WAIT,0
pay_000954_a3,2999,3,0.312,11,2,0.5092,0.8758,netbanking,insufficient_funds,RETRY_NUDGE,0
pay_000955_a1,2999,1,0.294,12,3,0.5092,0.8758,netbanking,network_error,ESCALATE,0
pay_000956_a2,2999,2,0.294,12,3,0.5092,0.8758,netbanking,network_error,RETRY_NUDGE,0
pay_000957_a1,999,1,0.75,2,0,0.099,0.3791,netbanking,temporary_bank_issue,ESCALATE,1
pay_000958_a2,999,2,0.75,2,0,0.099,0.3791,netbanking,temporary_bank_issue,RETRY,1
pay_000959_a3,999,3,0.75,2,0,0.099,0.3791,netbanking,temporary_bank_issue,ESCALATE,0
pay_000960_a1,999,1,0.769,3,0,0.099,0.3791,netbanking,bank_decline,RETRY_NUDGE,0
pay_000961_a2,999,2,0.769,3,0,0.099,0.3791,netbanking,bank_decline,ESCALATE,0
pay_000962_a1,999,1,0.765,4,0,0.099,0.3791,netbanking,network_error,ESCALATE,0
pay_000963_a2,999,2,0.765,4,0,0.099,0.3791,netbanking,network_error,ESCALATE,0
pay_000964_a1,999,1,0.737,5,0,0.099,0.3791,netbanking,network_error,RETRY,0
pay_000965_a2,999,2,0.737,5,0,0.099,0.3791,netbanking,network_error,ESCALATE,1
pay_000966_a3,999,3,0.737,5,0,0.099,0.3791,netbanking,network_error,ESCALATE,1
pay_000967_a4,999,4,0.737,5,0,0.099,0.3791,netbanking,network_error,RETRY_NUDGE,1
pay_000968_a1,1499,1,0.636,4,0,0.5286,0.5994,upi,temporary_bank_issue,RETRY_NUDGE,1
pay_000969_a1,1499,1,0.615,5,0,0.5286,0.5994,upi,network_error,RETRY_NUDGE,0
pay_000970_a1,1499,1,0.647,6,0,0.5286,0.5994,upi,expired_card,WAIT,0
pay_000971_a2,1499,2,0.647,6,0,0.5286,0.5994,upi,expired_card,WAIT,0
pay_000972_a1,1499,1,0.611,7,1,0.5286,0.5994,upi,expired_card,RETRY,1
pay_000973_a2,1499,2,0.611,7,1,0.5286,0.5994,upi,expired_card,ESCALATE,0
pay_000974_a3,1499,3,0.611,7,1,0.5286,0.5994,upi,expired_card,WAIT,0
pay_000975_a4,1499,4,0.611,7,1,0.5286,0.5994,upi,expired_card,RETRY,0
pay_000976_a1,1999,1,0.733,4,0,0.431,0.734,card,bank_decline,RETRY_NUDGE,0
pay_000977_a1,1999,1,0.688,5,1,0.431,0.734,card,bank_decline,RETRY_NUDGE,0
pay_000978_a1,1999,1,0.647,6,2,0.431,0.734,card,insufficient_funds,RETRY_NUDGE,1
pay_000979_a2,1999,2,0.647,6,2,0.431,0.734,card,insufficient_funds,ESCALATE,0
pay_000980_a3,1999,3,0.647,6,2,0.431,0.734,card,insufficient_funds,ESCALATE,0
pay_000981_a4,1999,4,0.647,6,2,0.431,0.734,card,insufficient_funds,WAIT,0
pay_000982_a1,999,1,1.0,0,0,0.3908,0.4628,card,network_error,RETRY_NUDGE,1
pay_000983_a1,1999,1,0.923,1,0,0.0,0.5803,card,insufficient_funds,RETRY,1
pay_000984_a2,1999,2,0.923,1,0,0.0,0.5803,card,insufficient_funds,WAIT,0
pay_000985_a3,1999,3,0.923,1,0,0.0,0.5803,card,insufficient_funds,RETRY,0
pay_000986_a4,1999,4,0.923,1,0,0.0,0.5803,card,insufficient_funds,RETRY_NUDGE,0
pay_000987_a1,1999,1,0.867,2,0,0.0,0.5803,card,authentication_failure,ESCALATE,1
pay_000988_a1,1999,1,0.812,3,1,0.0,0.5803,card,insufficient_funds,RETRY,0
pay_000989_a2,1999,2,0.812,3,1,0.0,0.5803,card,insufficient_funds,ESCALATE,1
pay_000990_a3,1999,3,0.812,3,1,0.0,0.5803,card,insufficient_funds,WAIT,1
pay_000991_a1,4999,1,0.444,5,0,0.3079,0.8742,wallet,network_error,RETRY_NUDGE,0
pay_000992_a2,4999,2,0.444,5,0,0.3079,0.8742,wallet,network_error,ESCALATE,0
pay_000993_a3,4999,3,0.444,5,0,0.3079,0.8742,wallet,network_error,WAIT,0
pay_000994_a4,4999,4,0.444,5,0,0.3079,0.8742,wallet,network_error,ESCALATE,0
pay_000995_a1,4999,1,0.4,6,1,0.3079,0.8742,wallet,bank_decline,RETRY_NUDGE,0
pay_000996_a2,4999,2,0.4,6,1,0.3079,0.8742,wallet,bank_decline,RETRY,0
pay_000997_a3,4999,3,0.4,6,1,0.3079,0.8742,wallet,bank_decline,RETRY,0
pay_000998_a4,4999,4,0.4,6,1,0.3079,0.8742,wallet,bank_decline,WAIT,0
pay_000999_a1,4999,1,0.364,7,2,0.3079,0.8742,wallet,temporary_bank_issue,RETRY_NUDGE,1
pay_001000_a1,4999,1,0.385,8,0,0.3079,0.8742,wallet,expired_card,RETRY,0
pay_001001_a2,4999,2,0.385,8,0,0.3079,0.8742,wallet,expired_card,ESCALATE,0
pay_001002_a1,4999,1,0.357,9,1,0.3079,0.8742,wallet,insufficient_funds,RETRY,0
pay_001003_a1,4999,1,0.333,10,2,0.3079,0.8742,wallet,network_error,WAIT,0
pay_001004_a2,4999,2,0.333,10,2,0.3079,0.8742,wallet,network_error,ESCALATE,0
pay_001005_a1,4999,1,0.353,11,0,0.3079,0.8742,wallet,network_error,WAIT,0
pay_001006_a2,4999,2,0.353,11,0,0.3079,0.8742,wallet,network_error,RETRY,1
pay_001007_a3,4999,3,0.353,11,0,0.3079,0.8742,wallet,network_error,RETRY_NUDGE,0
pay_001008_a1,4999,1,0.333,12,1,0.3079,0.8742,wallet,insufficient_funds,ESCALATE,0
pay_001009_a2,4999,2,0.333,12,1,0.3079,0.8742,wallet,insufficient_funds,ESCALATE,0
pay_001010_a1,4999,1,0.316,13,2,0.3079,0.8742,wallet,bank_decline,RETRY,1
pay_001011_a2,4999,2,0.316,13,2,0.3079,0.8742,wallet,bank_decline,RETRY,0
pay_001012_a3,4999,3,0.316,13,2,0.3079,0.8742,wallet,bank_decline,RETRY_NUDGE,0
pay_001013_a1,4999,1,0.3,14,3,0.3079,0.8742,wallet,insufficient_funds,ESCALATE,0
pay_001014_a1,999,1,0.692,4,0,0.2393,0.4368,wallet,insufficient_funds,ESCALATE,0
pay_001015_a1,999,1,0.667,5,0,0.2393,0.4368,wallet,expired_card,WAIT,0
pay_001016_a1,999,1,0.625,6,1,0.2393,0.4368,wallet,bank_decline,RETRY_NUDGE,0
pay_001017_a2,999,2,0.625,6,1,0.2393,0.4368,wallet,bank_decline,ESCALATE,0
pay_001018_a3,999,3,0.625,6,1,0.2393,0.4368,wallet,bank_decline,RETRY_NUDGE,0
pay_001019_a1,1499,1,0.833,2,0,0.5511,0.2776,card,temporary_bank_issue,WAIT,1
pay_001020_a1,1499,1,0.769,3,1,0.5511,0.2776,card,insufficient_funds,ESCALATE,0
pay_001021_a2,1499,2,0.769,3,1,0.5511,0.2776,card,insufficient_funds,RETRY,1
pay_001022_a1,1499,1,0.765,4,0,0.5511,0.2776,card,bank_decline,ESCALATE,0
pay_001023_a2,1499,2,0.765,4,0,0.5511,0.2776,card,bank_decline,RETRY_NUDGE,0
pay_001024_a1,799,1,0.75,3,0,0.5181,0.352,card,authentication_failure,RETRY,0
pay_001025_a2,799,2,0.75,3,0,0.5181,0.352,card,authentication_failure,WAIT,0
pay_001026_a3,799,3,0.75,3,0,0.5181,0.352,card,authentication_failure,RETRY_NUDGE,0
pay_001027_a1,799,1,0.692,4,1,0.5181,0.352,card,expired_card,RETRY_NUDGE,0
pay_001028_a1,799,1,0.643,5,2,0.5181,0.352,card,bank_decline,WAIT,0
pay_001029_a2,799,2,0.643,5,2,0.5181,0.352,card,bank_decline,RETRY_NUDGE,1
pay_001030_a3,799,3,0.643,5,2,0.5181,0.352,card,bank_decline,WAIT,0
pay_001031_a4,799,4,0.643,5,2,0.5181,0.352,card,bank_decline,RETRY,1
pay_001032_a1,799,1,0.647,6,0,0.5181,0.352,card,insufficient_funds,ESCALATE,0
pay_001033_a1,799,1,0.611,7,1,0.5181,0.352,card,insufficient_funds,ESCALATE,1
pay_001034_a2,799,2,0.611,7,1,0.5181,0.352,card,insufficient_funds,WAIT,0
pay_001035_a1,1999,1,0.571,3,0,0.6616,0.3092,card,temporary_bank_issue,RETRY,0
pay_001036_a1,1999,1,0.5,4,1,0.6616,0.3092,card,expired_card,WAIT,0
pay_001037_a2,1999,2,0.5,4,1,0.6616,0.3092,card,expired_card,RETRY_NUDGE,0
pay_001038_a1,1999,1,0.615,5,0,0.6616,0.3092,card,bank_decline,ESCALATE,0
pay_001039_a1,1999,1,0.571,6,1,0.6616,0.3092,card,network_error,RETRY_NUDGE,0
pay_001040_a1,1999,1,0.533,7,2,0.6616,0.3092,card,insufficient_funds,WAIT,0
pay_001041_a2,1999,2,0.533,7,2,0.6616,0.3092,card,insufficient_funds,ESCALATE,0
pay_001042_a3,1999,3,0.533,7,2,0.6616,0.3092,card,insufficient_funds,WAIT,0
pay_001043_a4,1999,4,0.533,7,2,0.6616,0.3092,card,insufficient_funds,RETRY,0
pay_001044_a1,1999,1,0.556,8,0,0.6616,0.3092,card,bank_decline,RETRY,0
pay_001045_a2,1999,2,0.556,8,0,0.6616,0.3092,card,bank_decline,ESCALATE,0
pay_001046_a1,499,1,0.636,4,0,0.3765,0.4464,netbanking,authentication_failure,RETRY_NUDGE,0
pay_001047_a2,499,2,0.636,4,0,0.3765,0.4464,netbanking,authentication_failure,ESCALATE,0
pay_001048_a3,499,3,0.636,4,0,0.3765,0.4464,netbanking,authentication_failure,WAIT,0
pay_001049_a4,499,4,0.636,4,0,0.3765,0.4464,netbanking,authentication_failure,RETRY_NUDGE,0
pay_001050_a1,499,1,0.667,5,0,0.3765,0.4464,netbanking,network_error,ESCALATE,0
pay_001051_a1,499,1,0.647,6,0,0.3765,0.4464,netbanking,bank_decline,RETRY,1
pay_001052_a2,499,2,0.647,6,0,0.3765,0.4464,netbanking,bank_decline,ESCALATE,0
pay_001053_a3,499,3,0.647,6,0,0.3765,0.4464,netbanking,bank_decline,RETRY,1
pay_001054_a1,499,1,0.611,7,1,0.3765,0.4464,netbanking,bank_decline,RETRY_NUDGE,0
pay_001055_a2,499,2,0.611,7,1,0.3765,0.4464,netbanking,bank_decline,WAIT,1
pay_001056_a3,499,3,0.611,7,1,0.3765,0.4464,netbanking,bank_decline,RETRY_NUDGE,0
pay_001057_a1,499,1,0.6,8,0,0.3765,0.4464,netbanking,temporary_bank_issue,RETRY,1
pay_001058_a2,499,2,0.6,8,0,0.3765,0.4464,netbanking,temporary_bank_issue,WAIT,1
pay_001059_a3,499,3,0.6,8,0,0.3765,0.4464,netbanking,temporary_bank_issue,RETRY_NUDGE,0
pay_001060_a1,2999,1,0.5,4,0,0.4934,0.5263,card,temporary_bank_issue,RETRY_NUDGE,0
pay_001061_a2,2999,2,0.5,4,0,0.4934,0.5263,card,temporary_bank_issue,WAIT,0
pay_001062_a1,2999,1,0.444,5,1,0.4934,0.5263,card,temporary_bank_issue,ESCALATE,0
pay_001063_a1,2999,1,0.538,6,0,0.4934,0.5263,card,network_error,WAIT,1
pay_001064_a2,2999,2,0.538,6,0,0.4934,0.5263,card,network_error,ESCALATE,0
pay_001065_a1,2999,1,0.562,7,0,0.4934,0.5263,card,bank_decline,RETRY,0
pay_001066_a1,2999,1,0.529,8,1,0.4934,0.5263,card,insufficient_funds,RETRY,0
pay_001067_a1,999,1,0.538,6,0,0.2104,0.5033,upi,bank_decline,RETRY_NUDGE,1
pay_001068_a2,999,2,0.538,6,0,0.2104,0.5033,upi,bank_decline,RETRY_NUDGE,0
pay_001069_a3,999,3,0.538,6,0,0.2104,0.5033,upi,bank_decline,WAIT,0
pay_001070_a4,999,4,0.538,6,0,0.2104,0.5033,upi,bank_decline,WAIT,0
pay_001071_a1,999,1,0.65,7,0,0.2104,0.5033,upi,temporary_bank_issue,RETRY,0
pay_001072_a2,999,2,0.65,7,0,0.2104,0.5033,upi,temporary_bank_issue,RETRY_NUDGE,0
pay_001073_a1,1499,1,0.2,4,0,0.4999,0.9292,netbanking,temporary_bank_issue,WAIT,0
pay_001074_a2,1499,2,0.2,4,0,0.4999,0.9292,netbanking,temporary_bank_issue,RETRY_NUDGE,1
pay_001075_a1,1499,1,0.286,5,0,0.4999,0.9292,netbanking,temporary_bank_issue,RETRY,1
pay_001076_a2,1499,2,0.286,5,0,0.4999,0.9292,netbanking,temporary_bank_issue,WAIT,0
pay_001077_a3,1499,3,0.286,5,0,0.4999,0.9292,netbanking,temporary_bank_issue,WAIT,0
pay_001078_a4,1499,4,0.286,5,0,0.4999,0.9292,netbanking,temporary_bank_issue,RETRY,1
pay_001079_a1,1499,1,0.25,6,1,0.4999,0.9292,netbanking,bank_decline,WAIT,0
pay_001080_a2,1499,2,0.25,6,1,0.4999,0.9292,netbanking,bank_decline,ESCALATE,0
pay_001081_a1,1499,1,0.222,7,2,0.4999,0.9292,netbanking,network_error,ESCALATE,0
pay_001082_a1,1499,1,0.2,8,3,0.4999,0.9292,netbanking,network_error,WAIT,0
pay_001083_a1,1499,1,0.182,9,4,0.4999,0.9292,netbanking,insufficient_funds,RETRY_NUDGE,0
pay_001084_a1,1499,1,0.167,10,5,0.4999,0.9292,netbanking,insufficient_funds,RETRY,0
pay_001085_a2,1499,2,0.167,10,5,0.4999,0.9292,netbanking,insufficient_funds,RETRY_NUDGE,0
pay_001086_a1,1499,1,0.154,11,6,0.4999,0.9292,netbanking,expired_card,RETRY,1
pay_001087_a1,1499,1,0.143,12,7,0.4999,0.9292,netbanking,insufficient_funds,ESCALATE,0
pay_001088_a2,1499,2,0.143,12,7,0.4999,0.9292,netbanking,insufficient_funds,WAIT,0
pay_001089_a1,1499,1,0.133,13,8,0.4999,0.9292,netbanking,network_error,RETRY_NUDGE,0
pay_001090_a1,499,1,0.6,4,0,0.6274,0.3046,upi,network_error,RETRY,0
pay_001091_a1,499,1,0.545,5,1,0.6274,0.3046,upi,insufficient_funds,WAIT,0
pay_001092_a2,499,2,0.545,5,1,0.6274,0.3046,upi,insufficient_funds,RETRY,0
pay_001093_a3,499,3,0.545,5,1,0.6274,0.3046,upi,insufficient_funds,ESCALATE,1
pay_001094_a4,499,4,0.545,5,1,0.6274,0.3046,upi,insufficient_funds,RETRY,0
pay_001095_a1,499,1,0.538,6,0,0.6274,0.3046,upi,insufficient_funds,RETRY_NUDGE,0
pay_001096_a2,499,2,0.538,6,0,0.6274,0.3046,upi,insufficient_funds,RETRY_NUDGE,0
pay_001097_a3,499,3,0.538,6,0,0.6274,0.3046,upi,insufficient_funds,RETRY,0
pay_001098_a1,499,1,0.562,7,0,0.6274,0.3046,upi,expired_card,ESCALATE,0
pay_001099_a2,499,2,0.562,7,0,0.6274,0.3046,upi,expired_card,ESCALATE,0
pay_001100_a3,499,3,0.562,7,0,0.6274,0.3046,upi,expired_card,RETRY,0
pay_001101_a1,499,1,0.529,8,1,0.6274,0.3046,upi,expired_card,WAIT,0
pay_001102_a1,499,1,0.5,9,2,0.6274,0.3046,upi,bank_decline,RETRY_NUDGE,1
pay_001103_a2,499,2,0.5,9,2,0.6274,0.3046,upi,bank_decline,RETRY_NUDGE,0
pay_001104_a1,499,1,0.474,10,3,0.6274,0.3046,upi,expired_card,WAIT,0
pay_001105_a2,499,2,0.474,10,3,0.6274,0.3046,upi,expired_card,WAIT,0
pay_001106_a1,999,1,0.462,7,0,0.8694,0.5194,card,insufficient_funds,ESCALATE,0
pay_001107_a2,999,2,0.462,7,0,0.8694,0.5194,card,insufficient_funds,RETRY_NUDGE,0
pay_001108_a3,999,3,0.462,7,0,0.8694,0.5194,card,insufficient_funds,RETRY,0
pay_001109_a4,999,4,0.462,7,0,0.8694,0.5194,card,insufficient_funds,ESCALATE,0
pay_001110_a1,999,1,0.429,8,1,0.8694,0.5194,card,network_error,ESCALATE,0
pay_001111_a1,999,1,0.438,9,0,0.8694,0.5194,card,bank_decline,RETRY,0
pay_001112_a2,999,2,0.438,9,0,0.8694,0.5194,card,bank_decline,RETRY_NUDGE,0
pay_001113_a3,999,3,0.438,9,0,0.8694,0.5194,card,bank_decline,RETRY_NUDGE,1
pay_001114_a4,999,4,0.438,9,0,0.8694,0.5194,card,bank_decline,ESCALATE,0
pay_001115_a1,999,1,0.412,10,1,0.8694,0.5194,card,authentication_failure,WAIT,0
pay_001116_a2,999,2,0.412,10,1,0.8694,0.5194,card,authentication_failure,RETRY_NUDGE,0
pay_001117_a3,999,3,0.412,10,1,0.8694,0.5194,card,authentication_failure,ESCALATE,0
pay_001118_a4,999,4,0.412,10,1,0.8694,0.5194,card,authentication_failure,WAIT,0
pay_001119_a1,999,1,0.389,11,2,0.8694,0.5194,card,network_error,ESCALATE,1
pay_001120_a1,999,1,0.368,12,3,0.8694,0.5194,card,bank_decline,ESCALATE,0
pay_001121_a1,999,1,0.35,13,4,0.8694,0.5194,card,bank_decline,RETRY_NUDGE,1
pay_001122_a2,999,2,0.35,13,4,0.8694,0.5194,card,bank_decline,RETRY,0
pay_001123_a1,999,1,0.333,14,5,0.8694,0.5194,card,bank_decline,WAIT,0
pay_001124_a1,999,1,0.318,15,6,0.8694,0.5194,card,expired_card,RETRY_NUDGE,0
pay_001125_a2,999,2,0.318,15,6,0.8694,0.5194,card,expired_card,RETRY,0
pay_001126_a3,999,3,0.318,15,6,0.8694,0.5194,card,expired_card,ESCALATE,0
pay_001127_a4,999,4,0.318,15,6,0.8694,0.5194,card,expired_card,WAIT,0
pay_001128_a1,499,1,0.4,6,0,0.6482,0.484,card,network_error,WAIT,1
pay_001129_a2,499,2,0.4,6,0,0.6482,0.484,card,network_error,RETRY,1
pay_001130_a3,499,3,0.4,6,0,0.6482,0.484,card,network_error,ESCALATE,0
pay_001131_a4,499,4,0.4,6,0,0.6482,0.484,card,network_error,RETRY,0
pay_001132_a1,499,1,0.364,7,1,0.6482,0.484,card,insufficient_funds,WAIT,0
pay_001133_a2,499,2,0.364,7,1,0.6482,0.484,card,insufficient_funds,ESCALATE,0
pay_001134_a1,499,1,0.333,8,2,0.6482,0.484,card,network_error,ESCALATE,0
pay_001135_a1,499,1,0.357,9,0,0.6482,0.484,card,authentication_failure,ESCALATE,0
pay_001136_a2,499,2,0.357,9,0,0.6482,0.484,card,authentication_failure,RETRY_NUDGE,0
pay_001137_a1,499,1,0.333,10,1,0.6482,0.484,card,expired_card,WAIT,0
pay_001138_a1,499,1,0.312,11,2,0.6482,0.484,card,insufficient_funds,RETRY,1
pay_001139_a1,499,1,0.333,12,0,0.6482,0.484,card,bank_decline,WAIT,0
pay_001140_a1,499,1,0.316,13,1,0.6482,0.484,card,expired_card,ESCALATE,0
pay_001141_a1,799,1,0.5,4,0,0.6389,0.504,upi,insufficient_funds,ESCALATE,0
pay_001142_a2,799,2,0.5,4,0,0.6389,0.504,upi,insufficient_funds,RETRY_NUDGE,0
pay_001143_a3,799,3,0.5,4,0,0.6389,0.504,upi,insufficient_funds,RETRY,0
pay_001144_a4,799,4,0.5,4,0,0.6389,0.504,upi,insufficient_funds,ESCALATE,0
pay_001145_a1,799,1,0.688,5,0,0.6389,0.504,upi,authentication_failure,RETRY_NUDGE,0
pay_001146_a1,799,1,0.667,6,0,0.6389,0.504,upi,insufficient_funds,RETRY_NUDGE,1
pay_001147_a1,799,1,0.632,7,1,0.6389,0.504,upi,insufficient_funds,RETRY_NUDGE,0
pay_001148_a1,1999,1,0.7,3,0,0.5524,0.0909,card,bank_decline,RETRY_NUDGE,1
pay_001149_a1,1999,1,0.714,4,0,0.5524,0.0909,card,insufficient_funds,WAIT,0
pay_001150_a2,1999,2,0.714,4,0,0.5524,0.0909,card,insufficient_funds,RETRY,1
pay_001151_a1,1999,1,0.688,5,0,0.5524,0.0909,card,expired_card,ESCALATE,0
pay_001152_a1,1999,1,0.647,6,1,0.5524,0.0909,card,insufficient_funds,RETRY_NUDGE,0
pay_001153_a2,1999,2,0.647,6,1,0.5524,0.0909,card,insufficient_funds,ESCALATE,1
pay_001154_a3,1999,3,0.647,6,1,0.5524,0.0909,card,insufficient_funds,RETRY_NUDGE,0
pay_001155_a4,1999,4,0.647,6,1,0.5524,0.0909,card,insufficient_funds,ESCALATE,1
pay_001156_a1,1999,1,0.611,7,2,0.5524,0.0909,card,network_error,RETRY,1
pay_001157_a1,1499,1,0.778,2,0,0.2192,0.267,card,expired_card,RETRY_NUDGE,0
pay_001158_a2,1499,2,0.778,2,0,0.2192,0.267,card,expired_card,ESCALATE,1
pay_001159_a3,1499,3,0.778,2,0,0.2192,0.267,card,expired_card,RETRY_NUDGE,1
pay_001160_a1,1499,1,0.727,3,0,0.2192,0.267,card,bank_decline,RETRY,0
pay_001161_a2,1499,2,0.727,3,0,0.2192,0.267,card,bank_decline,ESCALATE,0
pay_001162_a1,1499,1,0.714,4,0,0.2192,0.267,card,network_error,ESCALATE,0
pay_001163_a2,1499,2,0.714,4,0,0.2192,0.267,card,network_error,RETRY_NUDGE,1
pay_001164_a1,1499,1,0.706,5,0,0.2192,0.267,card,bank_decline,RETRY_NUDGE,1
pay_001165_a1,1499,1,0.684,6,0,0.2192,0.267,card,bank_decline,RETRY_NUDGE,0
pay_001166_a2,1499,2,0.684,6,0,0.2192,0.267,card,bank_decline,ESCALATE,0
pay_001167_a3,1499,3,0.684,6,0,0.2192,0.267,card,bank_decline,RETRY_NUDGE,0
pay_001168_a4,1499,4,0.684,6,0,0.2192,0.267,card,bank_decline,ESCALATE,0
pay_001169_a1,499,1,1.0,0,0,0.724,0.7979,upi,expired_card,RETRY_NUDGE,1
pay_001170_a2,499,2,1.0,0,0,0.724,0.7979,upi,expired_card,ESCALATE,1
pay_001171_a3,499,3,1.0,0,0,0.724,0.7979,upi,expired_card,ESCALATE,1
pay_001172_a4,499,4,1.0,0,0,0.724,0.7979,upi,expired_card,RETRY,1
pay_001173_a1,499,1,0.909,1,1,0.724,0.7979,upi,insufficient_funds,RETRY_NUDGE,1
pay_001174_a1,499,1,0.905,2,0,0.724,0.7979,upi,expired_card,ESCALATE,1
pay_001175_a2,499,2,0.905,2,0,0.724,0.7979,upi,expired_card,WAIT,1
pay_001176_a1,799,1,0.583,5,0,0.3862,1.0,upi,insufficient_funds,ESCALATE,0
pay_001177_a2,799,2,0.583,5,0,0.3862,1.0,upi,insufficient_funds,WAIT,0
pay_001178_a1,799,1,0.571,6,0,0.3862,1.0,upi,authentication_failure,ESCALATE,0
pay_001179_a1,799,1,0.533,7,1,0.3862,1.0,upi,temporary_bank_issue,RETRY_NUDGE,0
pay_001180_a1,799,1,0.529,8,0,0.3862,1.0,upi,bank_decline,WAIT,0
pay_001181_a2,799,2,0.529,8,0,0.3862,1.0,upi,bank_decline,RETRY,0
pay_001182_a1,799,1,0.5,9,1,0.3862,1.0,upi,insufficient_funds,RETRY_NUDGE,0
pay_001183_a1,799,1,0.474,10,2,0.3862,1.0,upi,expired_card,ESCALATE,0
pay_001184_a1,4999,1,0.667,2,0,0.8515,0.6518,upi,bank_decline,RETRY,0
pay_001185_a1,4999,1,0.571,3,1,0.8515,0.6518,upi,insufficient_funds,RETRY,1
pay_001186_a1,4999,1,0.556,4,0,0.8515,0.6518,upi,bank_decline,RETRY_NUDGE,1
pay_001187_a2,4999,2,0.556,4,0,0.8515,0.6518,upi,bank_decline,ESCALATE,1
pay_001188_a1,4999,1,0.5,5,1,0.8515,0.6518,upi,insufficient_funds,ESCALATE,0
pay_001189_a1,4999,1,0.455,6,2,0.8515,0.6518,upi,bank_decline,RETRY,0
pay_001190_a1,4999,1,0.417,7,3,0.8515,0.6518,upi,insufficient_funds,ESCALATE,0
pay_001191_a2,4999,2,0.417,7,3,0.8515,0.6518,upi,insufficient_funds,WAIT,0
pay_001192_a1,4999,1,0.385,8,4,0.8515,0.6518,upi,temporary_bank_issue,WAIT,0
pay_001193_a2,4999,2,0.385,8,4,0.8515,0.6518,upi,temporary_bank_issue,ESCALATE,1
pay_001194_a1,4999,1,0.357,9,5,0.8515,0.6518,upi,temporary_bank_issue,RETRY_NUDGE,1
pay_001195_a2,4999,2,0.357,9,5,0.8515,0.6518,upi,temporary_bank_issue,WAIT,0
pay_001196_a3,4999,3,0.357,9,5,0.8515,0.6518,upi,temporary_bank_issue,RETRY,0
pay_001197_a4,4999,4,0.357,9,5,0.8515,0.6518,upi,temporary_bank_issue,RETRY_NUDGE,1
pay_001198_a1,4999,1,0.375,10,0,0.8515,0.6518,upi,network_error,RETRY,0
pay_001199_a1,4999,1,1.0,0,0,0.5947,0.1352,card,expired_card,ESCALATE,1
pay_001200_a1,2999,1,0.571,3,0,0.8413,0.6023,wallet,bank_decline,RETRY_NUDGE,1
pay_001201_a2,2999,2,0.571,3,0,0.8413,0.6023,wallet,bank_decline,WAIT,0
pay_001202_a3,2999,3,0.571,3,0,0.8413,0.6023,wallet,bank_decline,RETRY_NUDGE,0
pay_001203_a1,2999,1,0.5,4,1,0.8413,0.6023,wallet,network_error,WAIT,0
pay_001204_a2,2999,2,0.5,4,1,0.8413,0.6023,wallet,network_error,WAIT,0
pay_001205_a1,2999,1,0.444,5,2,0.8413,0.6023,wallet,expired_card,WAIT,0
pay_001206_a1,2999,1,0.4,6,3,0.8413,0.6023,wallet,temporary_bank_issue,ESCALATE,1
pay_001207_a2,2999,2,0.4,6,3,0.8413,0.6023,wallet,temporary_bank_issue,RETRY_NUDGE,0
pay_001208_a1,2999,1,0.364,7,4,0.8413,0.6023,wallet,bank_decline,RETRY,0
pay_001209_a2,2999,2,0.364,7,4,0.8413,0.6023,wallet,bank_decline,ESCALATE,0
