payment_id,policy_name,chosen_action,amount,p_success_for_chosen_action,action_cost,expected_recovery,expected_net_value
pay_015730_a3,AlwaysRetryPolicy,RETRY,4999,0.2704,5.0,1351.7296,1346.7296
pay_015731_a1,AlwaysRetryPolicy,RETRY,4999,0.1577,5.0,788.3423,783.3423
pay_015732_a2,AlwaysRetryPolicy,RETRY,4999,0.1771,5.0,885.3229,880.3229
pay_015733_a3,AlwaysRetryPolicy,RETRY,4999,0.1064,5.0,531.8936,526.8936
pay_015734_a1,AlwaysRetryPolicy,RETRY,4999,0.2514,5.0,1256.7486,1251.7486
pay_015735_a2,AlwaysRetryPolicy,RETRY,4999,0.2057,5.0,1028.2943,1023.2943
pay_015736_a3,AlwaysRetryPolicy,RETRY,4999,0.1611,5.0,805.3389,800.3389
pay_015737_a1,AlwaysRetryPolicy,RETRY,4999,0.1092,5.0,545.8908,540.8908
pay_015738_a2,AlwaysRetryPolicy,RETRY,4999,0.0539,5.0,269.4461,264.4461
pay_015739_a3,AlwaysRetryPolicy,RETRY,4999,0.0303,5.0,151.4697,146.4697
pay_015740_a4,AlwaysRetryPolicy,RETRY,4999,0.01,5.0,49.99,44.99
pay_015741_a1,AlwaysRetryPolicy,RETRY,4999,0.0692,5.0,345.9308,340.9308
pay_015742_a2,AlwaysRetryPolicy,RETRY,4999,0.0291,5.0,145.4709,140.4709
pay_015743_a1,AlwaysRetryPolicy,RETRY,4999,0.1274,5.0,636.8726,631.8726
pay_015744_a2,AlwaysRetryPolicy,RETRY,4999,0.012,5.0,59.988,54.988
pay_015745_a3,AlwaysRetryPolicy,RETRY,4999,0.01,5.0,49.99,44.99
pay_015746_a4,AlwaysRetryPolicy,RETRY,4999,0.01,5.0,49.99,44.99
pay_015747_a1,AlwaysRetryPolicy,RETRY,4999,0.0202,5.0,100.9798,95.9798
pay_015748_a1,AlwaysRetryPolicy,RETRY,4999,0.2235,5.0,1117.2765,1112.2765
pay_015749_a2,AlwaysRetryPolicy,RETRY,4999,0.1083,5.0,541.3917,536.3917
pay_015750_a3,AlwaysRetryPolicy,RETRY,4999,0.0608,5.0,303.9392,298.9392
pay_015751_a4,AlwaysRetryPolicy,RETRY,4999,0.01,5.0,49.99,44.99
pay_015752_a1,AlwaysRetryPolicy,RETRY,2999,0.2422,5.0,726.3578,721.3578
pay_015753_a1,AlwaysRetryPolicy,RETRY,2999,0.3272,5.0,981.2728,976.2728
pay_015754_a1,AlwaysRetryPolicy,RETRY,2999,0.0876,5.0,262.7124,257.7124
pay_015755_a1,AlwaysRetryPolicy,RETRY,2999,0.01,5.0,29.99,24.99
pay_015756_a1,AlwaysRetryPolicy,RETRY,2999,0.06,5.0,179.94,174.94
pay_015757_a2,AlwaysRetryPolicy,RETRY,2999,0.01,5.0,29.99,24.99
pay_015758_a3,AlwaysRetryPolicy,RETRY,2999,0.01,5.0,29.99,24.99
pay_015759_a4,AlwaysRetryPolicy,RETRY,2999,0.01,5.0,29.99,24.99
pay_015760_a1,AlwaysRetryPolicy,RETRY,2999,0.194,5.0,581.806,576.806
pay_015761_a2,AlwaysRetryPolicy,RETRY,2999,0.1257,5.0,376.9743,371.9743
pay_015762_a1,AlwaysRetryPolicy,RETRY,2999,0.01,5.0,29.99,24.99
pay_015763_a2,AlwaysRetryPolicy,RETRY,2999,0.01,5.0,29.99,24.99
pay_015764_a1,AlwaysRetryPolicy,RETRY,2999,0.0881,5.0,264.2119,259.2119
pay_015765_a2,AlwaysRetryPolicy,RETRY,2999,0.0831,5.0,249.2169,244.2169
pay_015766_a1,AlwaysRetryPolicy,RETRY,2999,0.01,5.0,29.99,24.99
pay_015767_a1,AlwaysRetryPolicy,RETRY,2999,0.01,5.0,29.99,24.99
pay_015768_a2,AlwaysRetryPolicy,RETRY,2999,0.01,5.0,29.99,24.99
pay_015769_a3,AlwaysRetryPolicy,RETRY,2999,0.01,5.0,29.99,24.99
pay_015770_a1,AlwaysRetryPolicy,RETRY,1499,0.2991,5.0,448.3509,443.3509
pay_015771_a1,AlwaysRetryPolicy,RETRY,1499,0.4021,5.0,602.7479,597.7479
pay_015772_a2,AlwaysRetryPolicy,RETRY,1499,0.3043,5.0,456.1457,451.1457
pay_015773_a3,AlwaysRetryPolicy,RETRY,1499,0.2933,5.0,439.6567,434.6567
pay_015774_a1,AlwaysRetryPolicy,RETRY,1499,0.4651,5.0,697.1849,692.1849
pay_015775_a1,AlwaysRetryPolicy,RETRY,1499,0.3389,5.0,508.0111,503.0111
pay_015776_a1,AlwaysRetryPolicy,RETRY,1499,0.3336,5.0,500.0664,495.0664
pay_015777_a2,AlwaysRetryPolicy,RETRY,1499,0.2642,5.0,396.0358,391.0358
pay_015778_a3,AlwaysRetryPolicy,RETRY,1499,0.2188,5.0,327.9812,322.9812
pay_015779_a1,AlwaysRetryPolicy,RETRY,1499,0.0747,5.0,111.9753,106.9753
pay_015780_a2,AlwaysRetryPolicy,RETRY,1499,0.0231,5.0,34.6269,29.6269
pay_015781_a3,AlwaysRetryPolicy,RETRY,1499,0.01,5.0,14.99,9.99
pay_015782_a1,AlwaysRetryPolicy,RETRY,1499,0.1492,5.0,223.6508,218.6508
pay_015783_a1,AlwaysRetryPolicy,RETRY,1499,0.1065,5.0,159.6435,154.6435
pay_015784_a1,AlwaysRetryPolicy,RETRY,1499,0.1754,5.0,262.9246,257.9246
pay_015785_a1,AlwaysRetryPolicy,RETRY,1499,0.075,5.0,112.425,107.425
pay_015786_a1,AlwaysRetryPolicy,RETRY,999,0.9177,5.0,916.7823,911.7823
pay_015787_a2,AlwaysRetryPolicy,RETRY,999,0.8632,5.0,862.3368,857.3368
pay_015788_a3,AlwaysRetryPolicy,RETRY,999,0.8547,5.0,853.8453,848.8453
pay_015789_a4,AlwaysRetryPolicy,RETRY,999,0.684,5.0,683.316,678.316
pay_015790_a1,AlwaysRetryPolicy,RETRY,999,0.8934,5.0,892.5066,887.5066
pay_015791_a2,AlwaysRetryPolicy,RETRY,999,0.8314,5.0,830.5686,825.5686
pay_015792_a3,AlwaysRetryPolicy,RETRY,999,0.7714,5.0,770.6286,765.6286
pay_015793_a4,AlwaysRetryPolicy,RETRY,999,0.6743,5.0,673.6257,668.6257
pay_015794_a1,AlwaysRetryPolicy,RETRY,999,0.8768,5.0,875.9232,870.9232
pay_015795_a1,AlwaysRetryPolicy,RETRY,999,0.7493,5.0,748.5507,743.5507
pay_015796_a2,AlwaysRetryPolicy,RETRY,999,0.6354,5.0,634.7646,629.7646
pay_015797_a1,AlwaysRetryPolicy,RETRY,999,0.7167,5.0,715.9833,710.9833
pay_015798_a1,AlwaysRetryPolicy,RETRY,999,0.6257,5.0,625.0743,620.0743
pay_015799_a2,AlwaysRetryPolicy,RETRY,999,0.6066,5.0,605.9934,600.9934
pay_015800_a3,AlwaysRetryPolicy,RETRY,999,0.5496,5.0,549.0504,544.0504
pay_015801_a4,AlwaysRetryPolicy,RETRY,999,0.3795,5.0,379.1205,374.1205
pay_015802_a1,AlwaysRetryPolicy,RETRY,9999,0.199,5.0,1989.801,1984.801
pay_015803_a2,AlwaysRetryPolicy,RETRY,9999,0.1548,5.0,1547.8452,1542.8452
pay_015804_a3,AlwaysRetryPolicy,RETRY,9999,0.0203,5.0,202.9797,197.9797
pay_015805_a1,AlwaysRetryPolicy,RETRY,9999,0.2273,5.0,2272.7727,2267.7727
pay_015806_a1,AlwaysRetryPolicy,RETRY,9999,0.3916,5.0,3915.6084,3910.6084
pay_015807_a1,AlwaysRetryPolicy,RETRY,2999,0.9037,5.0,2710.1963,2705.1963
pay_015808_a2,AlwaysRetryPolicy,RETRY,2999,0.8307,5.0,2491.2693,2486.2693
pay_015809_a1,AlwaysRetryPolicy,RETRY,2999,0.8732,5.0,2618.7268,2613.7268
pay_015810_a2,AlwaysRetryPolicy,RETRY,2999,0.8421,5.0,2525.4579,2520.4579
pay_015811_a3,AlwaysRetryPolicy,RETRY,2999,0.7542,5.0,2261.8458,2256.8458
pay_015812_a4,AlwaysRetryPolicy,RETRY,2999,0.703,5.0,2108.297,2103.297
pay_015813_a1,AlwaysRetryPolicy,RETRY,1499,0.01,5.0,14.99,9.99
pay_015814_a2,AlwaysRetryPolicy,RETRY,1499,0.01,5.0,14.99,9.99
pay_015815_a3,AlwaysRetryPolicy,RETRY,1499,0.01,5.0,14.99,9.99
pay_015816_a4,AlwaysRetryPolicy,RETRY,1499,0.01,5.0,14.99,9.99
pay_015817_a1,AlwaysRetryPolicy,RETRY,1499,0.01,5.0,14.99,9.99
pay_015818_a2,AlwaysRetryPolicy,RETRY,1499,0.01,5.0,14.99,9.99
pay_015819_a1,AlwaysRetryPolicy,RETRY,1499,0.01,5.0,14.99,9.99
pay_015820_a1,AlwaysRetryPolicy,RETRY,1499,0.01,5.0,14.99,9.99
pay_015821_a1,AlwaysRetryPolicy,RETRY,1499,0.01,5.0,14.99,9.99
pay_015822_a1,AlwaysRetryPolicy,RETRY,1499,0.01,5.0,14.99,9.99
pay_015823_a2,AlwaysRetryPolicy,RETRY,1499,0.01,5.0,14.99,9.99
pay_015824_a1,AlwaysRetryPolicy,RETRY,1499,0.01,5.0,14.99,9.99
pay_015825_a2,AlwaysRetryPolicy,RETRY,1499,0.01,5.0,14.99,9.99
pay_015826_a1,AlwaysRetryPolicy,RETRY,1499,0.01,5.0,14.99,9.99
pay_015827_a2,AlwaysRetryPolicy,RETRY,1499,0.01,5.0,14.99,9.99
pay_015828_a1,AlwaysRetryPolicy,RETRY,1499,0.01,5.0,14.99,9.99
pay_015829_a1,AlwaysRetryPolicy,RETRY,1499,0.01,5.0,14.99,9.99
pay_015830_a2,AlwaysRetryPolicy,RETRY,1499,0.01,5.0,14.99,9.99
pay_015831_a3,AlwaysRetryPolicy,RETRY,1499,0.01,5.0,14.99,9.99
pay_015832_a1,AlwaysRetryPolicy,RETRY,1499,0.01,5.0,14.99,9.99
pay_015833_a1,AlwaysRetryPolicy,RETRY,2999,0.2582,5.0,774.3418,769.3418
pay_015834_a1,AlwaysRetryPolicy,RETRY,2999,0.2784,5.0,834.9216,829.9216
pay_015835_a2,AlwaysRetryPolicy,RETRY,2999,0.1718,5.0,515.2282,510.2282
pay_015836_a1,AlwaysRetryPolicy,RETRY,2999,0.1822,5.0,546.4178,541.4178
pay_015837_a2,AlwaysRetryPolicy,RETRY,2999,0.1151,5.0,345.1849,340.1849
pay_015838_a3,AlwaysRetryPolicy,RETRY,2999,0.0637,5.0,191.0363,186.0363
pay_015839_a1,AlwaysRetryPolicy,RETRY,2999,0.288,5.0,863.712,858.712
pay_015840_a2,AlwaysRetryPolicy,RETRY,2999,0.2446,5.0,733.5554,728.5554
pay_015841_a3,AlwaysRetryPolicy,RETRY,2999,0.2071,5.0,621.0929,616.0929
pay_015842_a4,AlwaysRetryPolicy,RETRY,2999,0.0987,5.0,296.0013,291.0013
pay_015843_a1,AlwaysRetryPolicy,RETRY,2999,0.1369,5.0,410.5631,405.5631
pay_015844_a1,AlwaysRetryPolicy,RETRY,2999,0.1207,5.0,361.9793,356.9793
pay_015845_a2,AlwaysRetryPolicy,RETRY,2999,0.1111,5.0,333.1889,328.1889
pay_015846_a3,AlwaysRetryPolicy,RETRY,2999,0.0289,5.0,86.6711,81.6711
pay_015847_a4,AlwaysRetryPolicy,RETRY,2999,0.01,5.0,29.99,24.99
pay_015848_a1,AlwaysRetryPolicy,RETRY,1999,0.5299,5.0,1059.2701,1054.2701
pay_015849_a2,AlwaysRetryPolicy,RETRY,1999,0.4923,5.0,984.1077,979.1077
pay_015850_a1,AlwaysRetryPolicy,RETRY,1999,0.5745,5.0,1148.4255,1143.4255
pay_015851_a1,AlwaysRetryPolicy,RETRY,1999,0.5625,5.0,1124.4375,1119.4375
pay_015852_a2,AlwaysRetryPolicy,RETRY,1999,0.5455,5.0,1090.4545,1085.4545
pay_015853_a3,AlwaysRetryPolicy,RETRY,1999,0.5344,5.0,1068.2656,1063.2656
pay_015854_a4,AlwaysRetryPolicy,RETRY,1999,0.4533,5.0,906.1467,901.1467
pay_015855_a1,AlwaysRetryPolicy,RETRY,1999,0.5967,5.0,1192.8033,1187.8033
pay_015856_a2,AlwaysRetryPolicy,RETRY,1999,0.5638,5.0,1127.0362,1122.0362
pay_015857_a1,AlwaysRetryPolicy,RETRY,1999,0.4193,5.0,838.1807,833.1807
pay_015858_a2,AlwaysRetryPolicy,RETRY,1999,0.2939,5.0,587.5061,582.5061
pay_015859_a3,AlwaysRetryPolicy,RETRY,1999,0.217,5.0,433.783,428.783
pay_015860_a4,AlwaysRetryPolicy,RETRY,1999,0.2032,5.0,406.1968,401.1968
pay_015861_a1,AlwaysRetryPolicy,RETRY,1999,0.5337,5.0,1066.8663,1061.8663
pay_015862_a1,AlwaysRetryPolicy,RETRY,1999,0.36,5.0,719.64,714.64
pay_015863_a1,AlwaysRetryPolicy,RETRY,1999,0.3454,5.0,690.4546,685.4546
pay_015864_a2,AlwaysRetryPolicy,RETRY,1999,0.2061,5.0,411.9939,406.9939
pay_015865_a1,AlwaysRetryPolicy,RETRY,1999,0.3122,5.0,624.0878,619.0878
pay_015866_a1,AlwaysRetryPolicy,RETRY,1999,0.4238,5.0,847.1762,842.1762
pay_015867_a2,AlwaysRetryPolicy,RETRY,1999,0.3926,5.0,784.8074,779.8074
pay_015868_a3,AlwaysRetryPolicy,RETRY,1999,0.282,5.0,563.718,558.718
pay_015869_a4,AlwaysRetryPolicy,RETRY,1999,0.2176,5.0,434.9824,429.9824
pay_015870_a1,AlwaysRetryPolicy,RETRY,1999,0.3149,5.0,629.4851,624.4851
pay_015871_a1,AlwaysRetryPolicy,RETRY,499,0.3319,5.0,165.6181,160.6181
pay_015872_a2,AlwaysRetryPolicy,RETRY,499,0.2581,5.0,128.7919,123.7919
pay_015873_a3,AlwaysRetryPolicy,RETRY,499,0.1945,5.0,97.0555,92.0555
pay_015874_a4,AlwaysRetryPolicy,RETRY,499,0.1398,5.0,69.7602,64.7602
pay_015875_a1,AlwaysRetryPolicy,RETRY,499,0.2904,5.0,144.9096,139.9096
pay_015876_a2,AlwaysRetryPolicy,RETRY,499,0.1967,5.0,98.1533,93.1533
pay_015877_a3,AlwaysRetryPolicy,RETRY,499,0.1621,5.0,80.8879,75.8879
pay_015878_a1,AlwaysRetryPolicy,RETRY,499,0.2098,5.0,104.6902,99.6902
pay_015879_a1,AlwaysRetryPolicy,RETRY,499,0.2952,5.0,147.3048,142.3048
pay_015880_a1,AlwaysRetryPolicy,RETRY,499,0.3228,5.0,161.0772,156.0772
pay_015881_a1,AlwaysRetryPolicy,RETRY,499,0.4161,5.0,207.6339,202.6339
pay_015882_a2,AlwaysRetryPolicy,RETRY,499,0.35,5.0,174.65,169.65
pay_015883_a3,AlwaysRetryPolicy,RETRY,499,0.3846,5.0,191.9154,186.9154
pay_015884_a4,AlwaysRetryPolicy,RETRY,499,0.2674,5.0,133.4326,128.4326
pay_015885_a1,AlwaysRetryPolicy,RETRY,499,0.3145,5.0,156.9355,151.9355
pay_015886_a1,AlwaysRetryPolicy,RETRY,499,0.2474,5.0,123.4526,118.4526
pay_015887_a2,AlwaysRetryPolicy,RETRY,499,0.1665,5.0,83.0835,78.0835
pay_015888_a1,AlwaysRetryPolicy,RETRY,499,0.2704,5.0,134.9296,129.9296
pay_015889_a2,AlwaysRetryPolicy,RETRY,499,0.179,5.0,89.321,84.321
pay_015890_a1,AlwaysRetryPolicy,RETRY,1999,0.6581,5.0,1315.5419,1310.5419
pay_015891_a2,AlwaysRetryPolicy,RETRY,1999,0.611,5.0,1221.389,1216.389
pay_015892_a3,AlwaysRetryPolicy,RETRY,1999,0.4756,5.0,950.7244,945.7244
pay_015893_a4,AlwaysRetryPolicy,RETRY,1999,0.3797,5.0,759.0203,754.0203
pay_015894_a1,AlwaysRetryPolicy,RETRY,1999,0.4192,5.0,837.9808,832.9808
pay_015895_a2,AlwaysRetryPolicy,RETRY,1999,0.3511,5.0,701.8489,696.8489
pay_015896_a1,AlwaysRetryPolicy,RETRY,1999,0.3814,5.0,762.4186,757.4186
pay_015897_a2,AlwaysRetryPolicy,RETRY,1999,0.304,5.0,607.696,602.696
pay_015898_a1,AlwaysRetryPolicy,RETRY,1999,0.3046,5.0,608.8954,603.8954
pay_015899_a1,AlwaysRetryPolicy,RETRY,1999,0.3216,5.0,642.8784,637.8784
pay_015900_a2,AlwaysRetryPolicy,RETRY,1999,0.2951,5.0,589.9049,584.9049
pay_015901_a3,AlwaysRetryPolicy,RETRY,1999,0.2143,5.0,428.3857,423.3857
pay_015902_a4,AlwaysRetryPolicy,RETRY,1999,0.1038,5.0,207.4962,202.4962
pay_015903_a1,AlwaysRetryPolicy,RETRY,1999,0.2726,5.0,544.9274,539.9274
pay_015904_a1,AlwaysRetryPolicy,RETRY,1999,0.4158,5.0,831.1842,826.1842
pay_015905_a2,AlwaysRetryPolicy,RETRY,1999,0.3668,5.0,733.2332,728.2332
pay_015906_a3,AlwaysRetryPolicy,RETRY,1999,0.3325,5.0,664.6675,659.6675
pay_015907_a4,AlwaysRetryPolicy,RETRY,1999,0.2074,5.0,414.5926,409.5926
pay_015908_a1,AlwaysRetryPolicy,RETRY,1999,0.3597,5.0,719.0403,714.0403
pay_015909_a1,AlwaysRetryPolicy,RETRY,1499,0.5913,5.0,886.3587,881.3587
pay_015910_a1,AlwaysRetryPolicy,RETRY,1499,0.4445,5.0,666.3055,661.3055
pay_015911_a2,AlwaysRetryPolicy,RETRY,1499,0.35,5.0,524.65,519.65
pay_015912_a1,AlwaysRetryPolicy,RETRY,1499,0.4663,5.0,698.9837,693.9837
pay_015913_a2,AlwaysRetryPolicy,RETRY,1499,0.47,5.0,704.53,699.53
pay_015914_a1,AlwaysRetryPolicy,RETRY,1499,0.482,5.0,722.518,717.518
pay_015915_a2,AlwaysRetryPolicy,RETRY,1499,0.3957,5.0,593.1543,588.1543
pay_015916_a1,AlwaysRetryPolicy,RETRY,1499,0.3187,5.0,477.7313,472.7313
pay_015917_a2,AlwaysRetryPolicy,RETRY,1499,0.2758,5.0,413.4242,408.4242
pay_015918_a3,AlwaysRetryPolicy,RETRY,1499,0.2257,5.0,338.3243,333.3243
pay_015919_a1,AlwaysRetryPolicy,RETRY,1499,0.4736,5.0,709.9264,704.9264
pay_015920_a1,AlwaysRetryPolicy,RETRY,1499,0.4123,5.0,618.0377,613.0377
pay_015921_a2,AlwaysRetryPolicy,RETRY,1499,0.3476,5.0,521.0524,516.0524
pay_015922_a3,AlwaysRetryPolicy,RETRY,1499,0.2949,5.0,442.0551,437.0551
pay_015923_a4,AlwaysRetryPolicy,RETRY,1499,0.202,5.0,302.798,297.798
pay_015924_a1,AlwaysRetryPolicy,RETRY,1499,0.2392,5.0,358.5608,353.5608
pay_015925_a1,AlwaysRetryPolicy,RETRY,1499,0.1772,5.0,265.6228,260.6228
pay_015926_a1,AlwaysRetryPolicy,RETRY,1499,0.2213,5.0,331.7287,326.7287
pay_015927_a1,AlwaysRetryPolicy,RETRY,1499,0.2002,5.0,300.0998,295.0998
pay_015928_a1,AlwaysRetryPolicy,RETRY,4999,0.6012,5.0,3005.3988,3000.3988
pay_015929_a2,AlwaysRetryPolicy,RETRY,4999,0.4884,5.0,2441.5116,2436.5116
pay_015930_a1,AlwaysRetryPolicy,RETRY,4999,0.4765,5.0,2382.0235,2377.0235
pay_015931_a1,AlwaysRetryPolicy,RETRY,2999,0.1385,5.0,415.3615,410.3615
pay_015932_a2,AlwaysRetryPolicy,RETRY,2999,0.0707,5.0,212.0293,207.0293
pay_015933_a3,AlwaysRetryPolicy,RETRY,2999,0.01,5.0,29.99,24.99
pay_015934_a4,AlwaysRetryPolicy,RETRY,2999,0.01,5.0,29.99,24.99
pay_015935_a1,AlwaysRetryPolicy,RETRY,2999,0.2722,5.0,816.3278,811.3278
pay_015936_a2,AlwaysRetryPolicy,RETRY,2999,0.1762,5.0,528.4238,523.4238
pay_015937_a3,AlwaysRetryPolicy,RETRY,2999,0.1396,5.0,418.6604,413.6604
pay_015938_a4,AlwaysRetryPolicy,RETRY,2999,0.0991,5.0,297.2009,292.2009
pay_015939_a1,AlwaysRetryPolicy,RETRY,2999,0.1053,5.0,315.7947,310.7947
pay_015940_a2,AlwaysRetryPolicy,RETRY,2999,0.01,5.0,29.99,24.99
pay_015941_a3,AlwaysRetryPolicy,RETRY,2999,0.01,5.0,29.99,24.99
pay_015942_a4,AlwaysRetryPolicy,RETRY,2999,0.01,5.0,29.99,24.99
pay_015943_a1,AlwaysRetryPolicy,RETRY,2999,0.1069,5.0,320.5931,315.5931
pay_015944_a2,AlwaysRetryPolicy,RETRY,2999,0.01,5.0,29.99,24.99
pay_015945_a3,AlwaysRetryPolicy,RETRY,2999,0.01,5.0,29.99,24.99
pay_015946_a1,AlwaysRetryPolicy,RETRY,2999,0.0996,5.0,298.7004,293.7004
pay_015947_a1,AlwaysRetryPolicy,RETRY,2999,0.01,5.0,29.99,24.99
pay_015948_a2,AlwaysRetryPolicy,RETRY,2999,0.01,5.0,29.99,24.99
pay_015949_a3,AlwaysRetryPolicy,RETRY,2999,0.01,5.0,29.99,24.99
pay_015950_a1,AlwaysRetryPolicy,RETRY,2999,0.149,5.0,446.851,441.851
pay_015951_a1,AlwaysRetryPolicy,RETRY,2999,0.0899,5.0,269.6101,264.6101
pay_015952_a1,AlwaysRetryPolicy,RETRY,2999,0.01,5.0,29.99,24.99
pay_015953_a1,AlwaysRetryPolicy,RETRY,799,0.2581,5.0,206.2219,201.2219
pay_015954_a1,AlwaysRetryPolicy,RETRY,799,0.2137,5.0,170.7463,165.7463
pay_015955_a2,AlwaysRetryPolicy,RETRY,799,0.1467,5.0,117.2133,112.2133
pay_015956_a3,AlwaysRetryPolicy,RETRY,799,0.0904,5.0,72.2296,67.2296
pay_015957_a1,AlwaysRetryPolicy,RETRY,799,0.2273,5.0,181.6127,176.6127
pay_015958_a2,AlwaysRetryPolicy,RETRY,799,0.1973,5.0,157.6427,152.6427
pay_015959_a1,AlwaysRetryPolicy,RETRY,799,0.1178,5.0,94.1222,89.1222
pay_015960_a2,AlwaysRetryPolicy,RETRY,799,0.0413,5.0,32.9987,27.9987
pay_015961_a3,AlwaysRetryPolicy,RETRY,799,0.01,5.0,7.99,2.99
pay_015962_a4,AlwaysRetryPolicy,RETRY,799,0.01,5.0,7.99,2.99
pay_015963_a1,AlwaysRetryPolicy,RETRY,799,0.2091,5.0,167.0709,162.0709
pay_015964_a1,AlwaysRetryPolicy,RETRY,799,0.1799,5.0,143.7401,138.7401
pay_015965_a1,AlwaysRetryPolicy,RETRY,799,0.1134,5.0,90.6066,85.6066
pay_015966_a1,AlwaysRetryPolicy,RETRY,799,0.1498,5.0,119.6902,114.6902
pay_015967_a1,AlwaysRetryPolicy,RETRY,799,0.1483,5.0,118.4917,113.4917
pay_015968_a2,AlwaysRetryPolicy,RETRY,799,0.0887,5.0,70.8713,65.8713
pay_015969_a3,AlwaysRetryPolicy,RETRY,799,0.0438,5.0,34.9962,29.9962
pay_015970_a1,AlwaysRetryPolicy,RETRY,799,0.0615,5.0,49.1385,44.1385
pay_015971_a1,AlwaysRetryPolicy,RETRY,799,0.01,5.0,7.99,2.99
pay_015972_a2,AlwaysRetryPolicy,RETRY,799,0.01,5.0,7.99,2.99
pay_015973_a3,AlwaysRetryPolicy,RETRY,799,0.01,5.0,7.99,2.99
pay_015974_a1,AlwaysRetryPolicy,RETRY,799,0.01,5.0,7.99,2.99
pay_015975_a2,AlwaysRetryPolicy,RETRY,799,0.01,5.0,7.99,2.99
pay_015976_a3,AlwaysRetryPolicy,RETRY,799,0.01,5.0,7.99,2.99
pay_015977_a1,AlwaysRetryPolicy,RETRY,4999,0.01,5.0,49.99,44.99
pay_015978_a2,AlwaysRetryPolicy,RETRY,4999,0.01,5.0,49.99,44.99
pay_015979_a3,AlwaysRetryPolicy,RETRY,4999,0.01,5.0,49.99,44.99
pay_015980_a1,AlwaysRetryPolicy,RETRY,4999,0.01,5.0,49.99,44.99
pay_015981_a1,AlwaysRetryPolicy,RETRY,4999,0.01,5.0,49.99,44.99
pay_015982_a2,AlwaysRetryPolicy,RETRY,4999,0.01,5.0,49.99,44.99
pay_015983_a3,AlwaysRetryPolicy,RETRY,4999,0.01,5.0,49.99,44.99
pay_015984_a4,AlwaysRetryPolicy,RETRY,4999,0.01,5.0,49.99,44.99
pay_015985_a1,AlwaysRetryPolicy,RETRY,4999,0.01,5.0,49.99,44.99
pay_015986_a1,AlwaysRetryPolicy,RETRY,4999,0.01,5.0,49.99,44.99
pay_015987_a1,AlwaysRetryPolicy,RETRY,4999,0.01,5.0,49.99,44.99
pay_015988_a1,AlwaysRetryPolicy,RETRY,4999,0.01,5.0,49.99,44.99
pay_015989_a2,AlwaysRetryPolicy,RETRY,4999,0.01,5.0,49.99,44.99
pay_015990_a3,AlwaysRetryPolicy,RETRY,4999,0.01,5.0,49.99,44.99
pay_015991_a1,AlwaysRetryPolicy,RETRY,4999,0.01,5.0,49.99,44.99
pay_015992_a1,AlwaysRetryPolicy,RETRY,4999,0.01,5.0,49.99,44.99
pay_015993_a1,AlwaysRetryPolicy,RETRY,4999,0.01,5.0,49.99,44.99
pay_015994_a2,AlwaysRetryPolicy,RETRY,4999,0.01,5.0,49.99,44.99
pay_015995_a1,AlwaysRetryPolicy,RETRY,4999,0.01,5.0,49.99,44.99
pay_015996_a2,AlwaysRetryPolicy,RETRY,4999,0.01,5.0,49.99,44.99
pay_015997_a3,AlwaysRetryPolicy,RETRY,4999,0.01,5.0,49.99,44.99
pay_015998_a4,AlwaysRetryPolicy,RETRY,4999,0.01,5.0,49.99,44.99
pay_015999_a1,AlwaysRetryPolicy,RETRY,4999,0.01,5.0,49.99,44.99
pay_016000_a1,AlwaysRetryPolicy,RETRY,4999,0.4692,5.0,2345.5308,2340.5308
pay_016001_a2,AlwaysRetryPolicy,RETRY,4999,0.3631,5.0,1815.1369,1810.1369
pay_016002_a1,AlwaysRetryPolicy,RETRY,4999,0.3295,5.0,1647.1705,1642.1705
pay_016003_a1,AlwaysRetryPolicy,RETRY,4999,0.3635,5.0,1817.1365,1812.1365
pay_016004_a2,AlwaysRetryPolicy,RETRY,4999,0.3275,5.0,1637.1725,1632.1725
pay_016005_a1,AlwaysRetryPolicy,RETRY,4999,0.4065,5.0,2032.0935,2027.0935
pay_016006_a2,AlwaysRetryPolicy,RETRY,4999,0.3203,5.0,1601.1797,1596.1797
pay_016007_a1,AlwaysRetryPolicy,RETRY,4999,0.3511,5.0,1755.1489,1750.1489
pay_016008_a2,AlwaysRetryPolicy,RETRY,4999,0.2412,5.0,1205.7588,1200.7588
pay_016009_a1,AlwaysRetryPolicy,RETRY,4999,0.2087,5.0,1043.2913,1038.2913
pay_016010_a2,AlwaysRetryPolicy,RETRY,4999,0.2544,5.0,1271.7456,1266.7456
pay_016011_a3,AlwaysRetryPolicy,RETRY,4999,0.1641,5.0,820.3359,815.3359
pay_016012_a1,AlwaysRetryPolicy,RETRY,4999,0.1734,5.0,866.8266,861.8266
pay_016013_a2,AlwaysRetryPolicy,RETRY,4999,0.1064,5.0,531.8936,526.8936
pay_016014_a3,AlwaysRetryPolicy,RETRY,4999,0.075,5.0,374.925,369.925
pay_016015_a4,AlwaysRetryPolicy,RETRY,4999,0.01,5.0,49.99,44.99
pay_016016_a1,AlwaysRetryPolicy,RETRY,1999,0.3891,5.0,777.8109,772.8109
pay_016017_a2,AlwaysRetryPolicy,RETRY,1999,0.3433,5.0,686.2567,681.2567
pay_016018_a3,AlwaysRetryPolicy,RETRY,1999,0.2609,5.0,521.5391,516.5391
pay_016019_a4,AlwaysRetryPolicy,RETRY,1999,0.2127,5.0,425.1873,420.1873
